X ; C11 ; C15 ; C17 ; C19 ; C3 ; C5 ; C6 ; CJA
primaire bn:00030305n ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
êtres bn:00009677n ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
fonctionnalité bn:00036836n ; 0 ; 0 ; 0.0588235 ; 0.0588235 ; 0.0588235 ; 0.0588235 ; 0 ; 0
validité bn:01410980n ; 0 ; 0.2 ; 0.2 ; 0.2 ; 0.2 ; 0.2 ; 0 ; 0.2
format de date bn:03576260n ; 0 ; 0 ; 0.111111 ; 0.111111 ; 0 ; 0.111111 ; 0.111111 ; 0.111111
séparément bn:00115904r ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
ligne de code bn:02312840n ; 0 ; 0 ; 0 ; 0 ; 0.0588235 ; 0.0588235 ; 0.0588235 ; 0.0588235
charge de travail bn:00081580n ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
commettre bn:00085426v ; 0 ; 0.2 ; 0.2 ; 0.2 ; 0.2 ; 0 ; 0.2 ; 0.2
l’écriture bn:00081714n ; 0 ; 0 ; 0.0153846 ; 0 ; 0 ; 0 ; 0.0153846 ; 0
ergonomiques bn:00113458a ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
police de caractère bn:00016414n ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
couleurs bn:00020726n ; 0 ; 0 ; 0.00775194 ; 0 ; 0 ; 0 ; 0 ; 0
correcte bn:00100492a ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
placer bn:00090224v ; 0 ; 0 ; 0.0588235 ; 0.0588235 ; 0 ; 0.0588235 ; 0 ; 0.0588235
économie bn:00029676n ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
dégager bn:00084196v ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
répartition bn:00027877n ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
mentionner bn:00088078v ; 0 ; 0.2 ; 0.2 ; 0 ; 0.2 ; 0.2 ; 0.2 ; 0.2
résulter bn:00087671v ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
électronique bn:00102099a ; 0 ; 0 ; 0.2 ; 0.2 ; 0.2 ; 0.2 ; 0.2 ; 0.2
gif bn:00444440n ; 0 ; 0.2 ; 0.2 ; 0.2 ; 0 ; 0.2 ; 0.2 ; 0.2
h2 bn:02803535n ; 0 ; 0.111111 ; 0.111111 ; 0 ; 0.111111 ; 0 ; 0.111111 ; 0.111111
solid bn:03959931n ; 0 ; 0.2 ; 0 ; 0.2 ; 0.2 ; 0.2 ; 0.2 ; 0.2
encart bn:02265602n ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
navigation bn:00057073n ; 0 ; 0 ; 0.2 ; 0.2 ; 0.2 ; 0.2 ; 0.2 ; 0.2
déconnecter bn:00090445v ; 0 ; 0 ; 0.2 ; 0.2 ; 0.2 ; 0.2 ; 0.2 ; 0.2
lors bn:00117250r ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
lien de retour bn:03396945n ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
déconnexion bn:00027504n ; 0 ; 0.111111 ; 0.111111 ; 0 ; 0 ; 0.111111 ; 0.111111 ; 0.111111
feuille bn:00035596n ; 0 ; 0.2 ; 0.2 ; 0.2 ; 0.2 ; 0.2 ; 0 ; 0.2
sophistiquée bn:00110922a ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
approfondir bn:00086706v ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
oublier bn:00084302v ; 0 ; 0.2 ; 0 ; 0.2 ; 0.2 ; 0.2 ; 0.2 ; 0.2
certain bn:00099474a ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
alternative bn:00003132n ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
sens large bn:04822383n ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
encodeur bn:02487361n ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
bienvenue bn:00080852n ; 0 ; 0.2 ; 0 ; 0.2 ; 0.2 ; 0.2 ; 0.2 ; 0.2
ressembler à bn:00092876v ; 0 ; 0.0588235 ; 0.0588235 ; 0 ; 0 ; 0.0588235 ; 0 ; 0.0588235
progression bn:00001551n ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
difficulté bn:00027042n ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
feed-back bn:00033948n ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
avoir échoué bn:00089072v ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
id bn:03885719n ; 0 ; 0 ; 0.00775194 ; 0 ; 0 ; 0 ; 0 ; 0
mini-site bn:00251724n ; 0 ; 0.2 ; 0.2 ; 0.2 ; 0.2 ; 0.2 ; 0 ; 0.2
arborescence bn:02462444n ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
cache bn:00014484n ; 0 ; 0.111111 ; 0.111111 ; 0.111111 ; 0 ; 0 ; 0.111111 ; 0.111111
daniel bn:03602152n ; 0.333333 ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
historique bn:00104223a ; 0.2 ; 0 ; 0.2 ; 0.2 ; 0.2 ; 0 ; 0.2 ; 0.2
manuel bn:00099315a ; 0.333333 ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
arrêt bn:00025510n ; 0.333333 ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
interfaçage bn:04713937n ; 0.111111 ; 0 ; 0 ; 0.111111 ; 0.111111 ; 0.111111 ; 0.111111 ; 0
transtypage bn:17104905n ; 0.030303 ; 0 ; 0.030303 ; 0 ; 0 ; 0.030303 ; 0 ; 0
arobase bn:00006580n ; 0.333333 ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
comparaison bn:00021304n ; 0.0153846 ; 0 ; 0 ; 0 ; 0 ; 0.0153846 ; 0 ; 0
fonction utilisateurs bn:00952651n ; 0.111111 ; 0 ; 0 ; 0.111111 ; 0.111111 ; 0 ; 0.111111 ; 0.111111
validation bn:03925844n ; 0.2 ; 0 ; 0.2 ; 0.2 ; 0.2 ; 0 ; 0.2 ; 0.2
en-tête bn:00043309n ; 0.0153846 ; 0 ; 0 ; 0 ; 0 ; 0.0153846 ; 0 ; 0
base de données web bn:00021470n ; 0.333333 ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
rechercher bn:00087881v ; 0.333333 ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
insérer bn:00087681v ; 0.333333 ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
naviguer bn:00091024v ; 0.333333 ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
lire bn:00066357n ; 0.00775194 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
daniel bn:00012076n ; 0.333333 ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
erreur de syntaxe bn:00075740n ; 0.2 ; 0 ; 0.2 ; 0.2 ; 0 ; 0.2 ; 0.2 ; 0.2
sémantique bn:00070404n ; 0.2 ; 0 ; 0.2 ; 0.2 ; 0.2 ; 0.2 ; 0.2 ; 0
erreur logique bn:00051856n ; 0.333333 ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
message bn:00521573n ; 0.030303 ; 0 ; 0.030303 ; 0 ; 0 ; 0 ; 0.030303 ; 0
journalisation bn:00306917n ; 0.333333 ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
constructeur bn:03834827n ; 0.0153846 ; 0 ; 0 ; 0.0153846 ; 0 ; 0 ; 0 ; 0
attribut bn:00007068n ; 0.0588235 ; 0 ; 0.0588235 ; 0 ; 0.0588235 ; 0 ; 0.0588235 ; 0
héritage bn:00043822n ; 0.0153846 ; 0 ; 0 ; 0.0153846 ; 0 ; 0 ; 0 ; 0
redéfinition bn:00066711n ; 0.111111 ; 0 ; 0.111111 ; 0.111111 ; 0 ; 0.111111 ; 0.111111 ; 0
destructeur bn:01558988n ; 0.2 ; 0 ; 0.2 ; 0.2 ; 0 ; 0.2 ; 0.2 ; 0.2
langage html bn:00045087n ; 0.111111 ; 0 ; 0 ; 0 ; 0.111111 ; 0.111111 ; 0.111111 ; 0.111111
etc. bn:00114282r ; 0.0153846 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0153846
hébergeur bn:00801697n ; 0.0588235 ; 0 ; 0.0588235 ; 0 ; 0 ; 0.0588235 ; 0 ; 0.0588235
commerce électronique bn:00029344n ; 0.111111 ; 0 ; 0.111111 ; 0.111111 ; 0 ; 0 ; 0.111111 ; 0.111111
nom de domaine bn:00028143n ; 0.2 ; 0 ; 0 ; 0.2 ; 0.2 ; 0.2 ; 0.2 ; 0.2
messagerie bn:00030257n ; 0.2 ; 0 ; 0.2 ; 0.2 ; 0 ; 0.2 ; 0.2 ; 0.2
comparable bn:00100117a ; 0.333333 ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
standard bn:00111129a ; 0.00775194 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
rasmus lerdorf bn:03232211n ; 0.0588235 ; 0 ; 0 ; 0.0588235 ; 0 ; 0 ; 0.0588235 ; 0.0588235
page perso bn:01605102n ; 0.2 ; 0 ; 0.2 ; 0.2 ; 0 ; 0.2 ; 0.2 ; 0.2
package bn:01408374n ; 0.0588235 ; 0 ; 0 ; 0.0588235 ; 0.0588235 ; 0 ; 0.0588235 ; 0
interpreter bn:00047204n ; 0.0588235 ; 0 ; 0 ; 0.0588235 ; 0 ; 0.0588235 ; 0 ; 0.0588235
zeev suraski bn:00571154n ; 0.0588235 ; 0 ; 0 ; 0.0588235 ; 0 ; 0 ; 0.0588235 ; 0.0588235
portail bn:00063659n ; 0.333333 ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
moteur bn:00030850n ; 0.030303 ; 0 ; 0.030303 ; 0 ; 0 ; 0 ; 0.030303 ; 0
moteur zend bn:01337536n ; 0.111111 ; 0 ; 0.111111 ; 0.111111 ; 0 ; 0 ; 0.111111 ; 0.111111
zend bn:03133191n ; 0.0588235 ; 0 ; 0.0588235 ; 0 ; 0 ; 0 ; 0.0588235 ; 0.0588235
idéal bn:00104501a ; 0.2 ; 0 ; 0.2 ; 0.2 ; 0.2 ; 0.2 ; 0.2 ; 0
processeurs bn:00014395n ; 0.111111 ; 0 ; 0.111111 ; 0.111111 ; 0.111111 ; 0.111111 ; 0 ; 0
line bn:16701562n ; 0.2 ; 0 ; 0.2 ; 0.2 ; 0.2 ; 0.2 ; 0.2 ; 0
familière bn:00020682n ; 0.333333 ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
langage c bn:00014377n ; 0.0588235 ; 0 ; 0 ; 0.0588235 ; 0 ; 0.0588235 ; 0.0588235 ; 0
phénomène bn:00061931n ; 0.333333 ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
actifs bn:00006504n ; 0.333333 ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
combinés bn:00036466n ; 0.333333 ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
répartir bn:00087068v ; 0.333333 ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
client bn:00019764n ; 0.0153846 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0153846
nouvelles technologies bn:03109588n ; 0.333333 ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
activex bn:03829972n ; 0.2 ; 0 ; 0.2 ; 0.2 ; 0 ; 0.2 ; 0.2 ; 0.2
applets bn:00005083n ; 0.111111 ; 0 ; 0.111111 ; 0.111111 ; 0.111111 ; 0.111111 ; 0 ; 0
java bn:00048043n ; 0.00775194 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
servlets bn:03188848n ; 0.2 ; 0 ; 0.2 ; 0.2 ; 0.2 ; 0.2 ; 0.2 ; 0
windows bn:00081305n ; 0.00775194 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
linux bn:00051427n ; 0.0153846 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0153846
serveur apache bn:01932513n ; 0.111111 ; 0 ; 0 ; 0 ; 0.111111 ; 0.111111 ; 0.111111 ; 0.111111
chose bn:00091115v ; 0.0588235 ; 0 ; 0.0588235 ; 0.0588235 ; 0 ; 0 ; 0 ; 0.0588235
publication scientifiques bn:03136677n ; 0.333333 ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
css bn:00056944n ; 0.111111 ; 0 ; 0.111111 ; 0 ; 0 ; 0.111111 ; 0.111111 ; 0.111111
nécessaire bn:00031631n ; 0.2 ; 0 ; 0.2 ; 0 ; 0.2 ; 0.2 ; 0.2 ; 0.2
application bn:00005095n ; 0.2 ; 0 ; 0.2 ; 0.2 ; 0.2 ; 0 ; 0.2 ; 0.2
agir bn:00082285v ; 0.333333 ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
utilitaire bn:00070672n ; 0.333333 ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
télécharger bn:14037830n ; 0.111111 ; 0 ; 0 ; 0.111111 ; 0 ; 0.111111 ; 0.111111 ; 0.111111
chemin bn:03131414n ; 0.030303 ; 0 ; 0 ; 0 ; 0.030303 ; 0 ; 0 ; 0.030303
fichier dll bn:00050969n ; 0.030303 ; 0 ; 0.030303 ; 0 ; 0.030303 ; 0 ; 0 ; 0
ext bn:00167255n ; 0.333333 ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
dll bn:02058089n ; 0.2 ; 0 ; 0.2 ; 0.2 ; 0 ; 0.2 ; 0.2 ; 0.2
path bn:01205256n ; 0.030303 ; 0 ; 0 ; 0 ; 0.030303 ; 0 ; 0.030303 ; 0
exe bn:14503132n ; 0.2 ; 0 ; 0 ; 0.2 ; 0.2 ; 0.2 ; 0.2 ; 0.2
httpd bn:16913184n ; 0.333333 ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
fenêtre bn:00081292n ; 0.2 ; 0 ; 0.2 ; 0.2 ; 0.2 ; 0.2 ; 0.2 ; 0
cd bn:00016915n ; 0.111111 ; 0 ; 0 ; 0.111111 ; 0.111111 ; 0 ; 0.111111 ; 0.111111
sybase bn:01257629n ; 0.2 ; 0 ; 0 ; 0.2 ; 0.2 ; 0.2 ; 0.2 ; 0.2
pilote bn:00026721n ; 0.333333 ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
langage dynamique bn:01652181n ; 0.333333 ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
horloge bn:00019887n ; 0.333333 ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
fichier log bn:15274529n ; 0.2 ; 0 ; 0.2 ; 0.2 ; 0.2 ; 0 ; 0.2 ; 0.2
accueil bn:00044514n ; 0.111111 ; 0 ; 0.111111 ; 0 ; 0.111111 ; 0.111111 ; 0 ; 0.111111
développements bn:01834425n ; 0.030303 ; 0 ; 0.030303 ; 0 ; 0.030303 ; 0 ; 0 ; 0
coloration syntaxique bn:02006707n ; 0.2 ; 0 ; 0.2 ; 0.2 ; 0 ; 0.2 ; 0.2 ; 0.2
texte brut bn:01848600n ; 0.333333 ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
ascii bn:00003473n ; 0.0588235 ; 0 ; 0 ; 0.0588235 ; 0 ; 0.0588235 ; 0.0588235 ; 0
sgml bn:00070813n ; 0.333333 ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
vbscript bn:02626435n ; 0.2 ; 0 ; 0.2 ; 0.2 ; 0 ; 0.2 ; 0.2 ; 0.2
fichier de configuration bn:03229365n ; 0.111111 ; 0 ; 0 ; 0.111111 ; 0.111111 ; 0 ; 0.111111 ; 0.111111
expression régulière bn:01922794n ; 0.333333 ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
integer bn:00691555n ; 0.030303 ; 0 ; 0.030303 ; 0.030303 ; 0 ; 0 ; 0 ; 0
constante bn:14692918n ; 0.111111 ; 0 ; 0.111111 ; 0.111111 ; 0 ; 0.111111 ; 0.111111 ; 0
magiques bn:00099543a ; 0.2 ; 0 ; 0.2 ; 0 ; 0.2 ; 0.2 ; 0.2 ; 0.2
file bn:00065682n ; 0.030303 ; 0 ; 0 ; 0 ; 0 ; 0.030303 ; 0.030303 ; 0
pi bn:00062194n ; 0.0588235 ; 0 ; 0 ; 0.0588235 ; 0.0588235 ; 0 ; 0.0588235 ; 0
deuxième bn:00110242a ; 0.333333 ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
vrai bn:00078452n ; 0.333333 ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
base 16 bn:00043959n ; 0.333333 ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
valeur numérique bn:00000451n ; 0.111111 ; 0 ; 0 ; 0.111111 ; 0 ; 0.111111 ; 0.111111 ; 0.111111
encore bn:00114171r ; 0.2 ; 0 ; 0 ; 0.2 ; 0.2 ; 0.2 ; 0.2 ; 0.2
syntax bn:03641819n ; 0.333333 ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
affiche bn:15173511n ; 0.111111 ; 0 ; 0.111111 ; 0 ; 0 ; 0.111111 ; 0.111111 ; 0.111111
carriage return bn:00016246n ; 0.111111 ; 0 ; 0 ; 0.111111 ; 0 ; 0.111111 ; 0.111111 ; 0.111111
cr bn:00006854n ; 0.2 ; 0 ; 0.2 ; 0.2 ; 0 ; 0.2 ; 0.2 ; 0.2
horizontale bn:00104328a ; 0.2 ; 0 ; 0.2 ; 0.2 ; 0.2 ; 0.2 ; 0 ; 0.2
notation octale bn:00058598n ; 0.111111 ; 0 ; 0 ; 0.111111 ; 0 ; 0.111111 ; 0.111111 ; 0.111111
notation hexadécimale bn:00043958n ; 0.111111 ; 0 ; 0 ; 0.111111 ; 0 ; 0.111111 ; 0.111111 ; 0.111111
isolé bn:00089916v ; 0.2 ; 0 ; 0.2 ; 0.2 ; 0 ; 0.2 ; 0.2 ; 0.2
fonction bn:00036821n ; 0.111111 ; 0 ; 0.111111 ; 0 ; 0 ; 0.111111 ; 0.111111 ; 0.111111
chien bn:00015267n ; 0.333333 ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
echo bn:03626250n ; 0.0588235 ; 0 ; 0 ; 0 ; 0 ; 0.0588235 ; 0.0588235 ; 0.0588235
grace bn:00041221n ; 0.333333 ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
courant bn:00107963a ; 0.2 ; 0 ; 0.2 ; 0.2 ; 0.2 ; 0 ; 0.2 ; 0.2
auto bn:00007309n ; 0.111111 ; 0 ; 0.111111 ; 0.111111 ; 0.111111 ; 0 ; 0.111111 ; 0
évolution bn:00032060n ; 0.2 ; 0 ; 0.2 ; 0.2 ; 0.2 ; 0.2 ; 0.2 ; 0
opération élémentaires bn:05009591n ; 0.333333 ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
addition bn:00001296n ; 0.0588235 ; 0 ; 0 ; 0.0588235 ; 0 ; 0.0588235 ; 0 ; 0.0588235
soustraction bn:00055233n ; 0.0588235 ; 0 ; 0 ; 0.0588235 ; 0.0588235 ; 0.0588235 ; 0 ; 0
multiplication bn:00056300n ; 0.0153846 ; 0 ; 0 ; 0.0153846 ; 0 ; 0 ; 0 ; 0
situer bn:00089575v ; 0.2 ; 0 ; 0 ; 0.2 ; 0.2 ; 0.2 ; 0.2 ; 0.2
gauche bn:00902572n ; 0.111111 ; 0 ; 0.111111 ; 0.111111 ; 0 ; 0.111111 ; 0.111111 ; 0
affectation bn:02806034n ; 0.0588235 ; 0 ; 0 ; 0.0588235 ; 0 ; 0.0588235 ; 0.0588235 ; 0
droit bn:00048655n ; 0.030303 ; 0 ; 0.030303 ; 0 ; 0 ; 0 ; 0 ; 0.030303
intervenir bn:00089850v ; 0.333333 ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
tester bn:00094888v ; 0.111111 ; 0 ; 0.111111 ; 0 ; 0.111111 ; 0.111111 ; 0.111111 ; 0
valeur de retour bn:03828774n ; 0.0588235 ; 0 ; 0 ; 0.0588235 ; 0 ; 0.0588235 ; 0 ; 0.0588235
égal bn:00102336a ; 0.0153846 ; 0 ; 0 ; 0 ; 0 ; 0.0153846 ; 0 ; 0
opérande bn:00059114n ; 0.111111 ; 0 ; 0 ; 0.111111 ; 0.111111 ; 0.111111 ; 0.111111 ; 0
initialiser bn:00089742v ; 0.00775194 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
branchement bn:00131727n ; 0.333333 ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
personnaliser bn:00086177v ; 0.333333 ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
préalable bn:00108973a ; 0.333333 ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
boucle while bn:03237310n ; 0.0588235 ; 0 ; 0 ; 0 ; 0.0588235 ; 0.0588235 ; 0.0588235 ; 0
while bn:00047734n ; 0.00775194 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
février bn:00033882n ; 0.2 ; 0 ; 0.2 ; 0.2 ; 0 ; 0.2 ; 0.2 ; 0.2
juillet bn:00048548n ; 0.333333 ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
septembre bn:00070537n ; 0.111111 ; 0 ; 0.111111 ; 0.111111 ; 0 ; 0 ; 0.111111 ; 0.111111
octobre bn:00058593n ; 0.333333 ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
novembre bn:00058192n ; 0.2 ; 0 ; 0.2 ; 0.2 ; 0.2 ; 0.2 ; 0 ; 0.2
décembre bn:00025645n ; 0.333333 ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
manquant bn:00090161v ; 0.111111 ; 0 ; 0.111111 ; 0.111111 ; 0 ; 0.111111 ; 0 ; 0.111111
tenir de bn:00094747v ; 0.333333 ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
franz kafka bn:00036274n ; 0.2 ; 0 ; 0.2 ; 0.2 ; 0.2 ; 0 ; 0.2 ; 0.2
albert camus bn:00002458n ; 0.333333 ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
molière bn:00048073n ; 0.333333 ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
end bn:01899641n ; 0.333333 ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
attention bn:00007020n ; 0.030303 ; 0 ; 0.030303 ; 0.030303 ; 0 ; 0 ; 0 ; 0
paire clé-valeur bn:01318211n ; 0.333333 ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
key bn:15770009n ; 0.2 ; 0 ; 0.2 ; 0 ; 0.2 ; 0.2 ; 0.2 ; 0.2
voyelle bn:00080267n ; 0.333333 ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
serpents bn:00059150n ; 0.333333 ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
oiseaux bn:00010605n ; 0.333333 ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
rue bn:00074595n ; 0.2 ; 0 ; 0 ; 0.2 ; 0.2 ; 0.2 ; 0.2 ; 0.2
jacques brel bn:03810995n ; 0.333333 ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
scribe bn:00022535n ; 0.333333 ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
paris bn:00015540n ; 0.333333 ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
code postal bn:00063770n ; 0.333333 ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
mathématique bn:00106488a ; 0.2 ; 0 ; 0.2 ; 0 ; 0.2 ; 0.2 ; 0.2 ; 0.2
physique bn:00056996n ; 0.333333 ; 0 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
français bn:00036426n ; 0.0588235 ; 0 ; 0.0588235 ; 0 ; 0 ; 0.0588235 ; 0 ; 0.0588235
