X ; science bn:00069670n ; computer bn:00021464n ; statecharts bn:01128895n ; systems bn:15125301n ; david harel bn:03178978n ; mathematics bn:00053823n ; state bn:00023236n ; state machine bn:00212740n ; diagrams bn:00026817n ; communication bn:00021221n ; units bn:00021497n ; language bn:00049910n ; behavior bn:00009657n ; complex bn:00100148a ; complex system bn:03086504n ; problem bn:00048242n ; reactive systems bn:02824399n ; example bn:00032100n ; automobiles bn:00007309n ; networks bn:00024712n ; kind bn:00035907n ; way bn:00033729n ; time bn:00077270n ; simulation bn:00021496n ; set bn:00070697n ; output bn:00036821n ; information bn:00046705n ; tool bn:00077585n ; number bn:00058285n ; state transition bn:03348716n ; nature bn:00057017n ; triggering bn:00082306v ; hierarchical bn:00104156a ; orthogonality bn:00059586n ; main bn:00099598a ; possible bn:00108829a ; broadcast bn:00013234n ; semantics bn:00070404n ; concept bn:00021547n ; occurring bn:00085337v ; america bn:00003341n ; achieved bn:00082226v ; automata bn:00007371n ; c d bn:00016915n ; sec bn:00068672n ; history bn:00044268n ; effect bn:00021961n ; require bn:00091028v ; determinism bn:00026654n ; simultaneous bn:00099916a ; application bn:00005095n ; possibility bn:00045632n ; light bn:00051108n ; second bn:00095974a ; merely bn:00114626r ; reg bn:01922794n ; timers bn:00077309n ; syntax bn:00062118n ; substates bn:00964536n ; conditional bn:00100214a ; defined bn:00086465v ; formal syntax bn:01042120n ; operational semantics bn:02057536n ; definition bn:00025928n ; condition c bn:00675915n ; subset bn:00074971n ; management bn:00053116n ; higraphs bn:01691263n ; finite bn:00102992a ; new york bn:00041611n ; automata theory bn:00152075n ; entity bn:00031027n ; types bn:00016413n ; multiple bn:00107028a ; composite bn:00100155a ; sequence bn:00070574n ; large number bn:14223782n ; goal bn:00030721n ; scenario bn:01190125n ; city bn:03335997n ; workflows bn:00081578n ; plant bn:00035324n ; transition state bn:03731398n ; strategy bn:00069579n ; police bn:00022026n ; transducer bn:00077966n ; code bn:00020354n ; current bn:00096401a ; traffic light bn:00074441n ; bit bn:00010731n ; include bn:00089662v ; logical value bn:00855623n ; gate bn:00037487n ; flip-flop bn:00035248n ; summary bn:00075142n ; autonomous bn:00097830a ; stateflow bn:03369007n ; red light bn:00066676n ; composite states bn:00892979n ; inner bn:00105133a ; deep bn:00101054a ; simple bn:00098053a ; atomic bn:00097696a ; interaction diagram bn:02571962n ; activity diagrams bn:02627321n ; deterministic finite state automata bn:03499526n ; superstate bn:03656095n ; fsa bn:03013778n ; basic bn:00098103a ; fsms bn:03431506n ; state actions bn:00955439n
sequence bn:00070574n ; 0.056338 ; 0.0434783 ; 0.0784314 ; 0.0833333 ; 0.0357143 ; 0.0503145 ; 0.5 ; 0.0248447 ; 0.027027 ; 0.0588235 ; 0.0196078 ; 0.0347826 ; 0.0909091 ; 0.0347826 ; 0.0645161 ; 0.307692 ; 0.0851064 ; 0.03125 ; 0.2 ; 0.333333 ; 0.2 ; 0.0540541 ; 0.0601504 ; 0.2 ; 0.0689655 ; 0.025974 ; 0.153846 ; 0.0824742 ; 0.0606061 ; 0.0625 ; 0.111111 ; 0.133333 ; 0.0909091 ; 0.0689655 ; 0.111111 ; 0.0347826 ; 0.0869565 ; 0.0909091 ; 0.0824742 ; 0.0816327 ; 0.047619 ; 0.0909091 ; 0.0571429 ; 0.0555556 ; 0.111111 ; 0.031746 ; 0.0588235 ; 0.0449438 ; 0.142857 ; 0.0526316 ; 0.038835 ; 0.0784314 ; 0.0588235 ; 0.0506329 ; 0.125 ; 0.111111 ; 0.0909091 ; 0.0363636 ; 0.0740741 ; 0.111111 ; 0.038835 ; 0.2 ; 0.111111 ; 0.0601504 ; 0.111111 ; 0.142857 ; 0.142857 ; 0.0952381 ; 0.142857 ; 0.0434783 ; 0.0909091 ; 0.2 ; 0.0714286 ; 0.0754717 ; 0.2 ; 1 ; 0.333333 ; 0.111111 ; 0.111111 ; 0.25 ; 0.2 ; 0.25 ; 0.2 ; 0.0909091 ; 0.2 ; 0.25 ; 0.111111 ; 0.0571429 ; 0.2 ; 0.142857 ; 0.111111 ; 0.111111 ; 0.25 ; 0.25 ; 0.0454545 ; 0.111111 ; 0.142857 ; 0.111111 ; 0.0909091 ; 0.111111 ; 0.111111 ; 0.142857 ; 0.111111 ; 0.142857 ; 0.111111 ; 0.2 ; 0.111111 ; 0.25 ; 0.25 ; 0.25 ; 0.25
large number bn:14223782n ; 0.0273973 ; 0.0212766 ; 0.0377358 ; 0.0833333 ; 0.0357143 ; 0.0503145 ; 0.2 ; 0.0122699 ; 0.0555556 ; 0.0285714 ; 0.04 ; 0.0720721 ; 0.0909091 ; 0.0720721 ; 0.0645161 ; 0.133333 ; 0.0851064 ; 0.0645161 ; 0.2 ; 0.142857 ; 0.0909091 ; 0.0540541 ; 0.0601504 ; 0.0909091 ; 0.0689655 ; 0.025974 ; 0.0714286 ; 0.0824742 ; 0.0294118 ; 0.0625 ; 0.0526316 ; 0.0625 ; 0.2 ; 0.0333333 ; 0.25 ; 0.0720721 ; 0.0416667 ; 0.0909091 ; 0.039604 ; 0.0392157 ; 0.047619 ; 0.0909091 ; 0.0571429 ; 0.117647 ; 0.111111 ; 0.0655738 ; 0.0588235 ; 0.021978 ; 0.142857 ; 0.0526316 ; 0.038835 ; 0.0377358 ; 0.125 ; 0.0506329 ; 0.125 ; 0.111111 ; 0.2 ; 0.0754717 ; 0.0740741 ; 0.111111 ; 0.038835 ; 0.2 ; 0.111111 ; 0.0601504 ; 0.111111 ; 0.142857 ; 0.142857 ; 0.0952381 ; 0.142857 ; 0.0434783 ; 0.0909091 ; 0.2 ; 0.153846 ; 0.163265 ; 0.2 ; 0.333333 ; 1 ; 0.25 ; 0.111111 ; 0.25 ; 0.0909091 ; 0.111111 ; 0.0909091 ; 0.0909091 ; 0.0909091 ; 0.25 ; 0.111111 ; 0.0571429 ; 0.2 ; 0.333333 ; 0.111111 ; 0.111111 ; 0.25 ; 0.25 ; 0.0454545 ; 0.111111 ; 0.142857 ; 0.111111 ; 0.0909091 ; 0.111111 ; 0.111111 ; 0.142857 ; 0.111111 ; 0.142857 ; 0.111111 ; 0.2 ; 0.111111 ; 0.25 ; 0.25 ; 0.25 ; 0.25
goal bn:00030721n ; 0.0147059 ; 0.0243902 ; 0.00970874 ; 0.0208333 ; 0.0454545 ; 0.0125786 ; 0.0588235 ; 0.00632911 ; 0.0138889 ; 0.0344828 ; 0.01 ; 0.018018 ; 0.0588235 ; 0.018018 ; 0.0384615 ; 0.037037 ; 0.0227273 ; 0.0344828 ; 0.0588235 ; 0.111111 ; 0.2 ; 0.0645161 ; 0.0150376 ; 0.0588235 ; 0.037037 ; 0.0138889 ; 0.0188679 ; 0.0206186 ; 0.0357143 ; 0.0333333 ; 0.030303 ; 0.0163934 ; 0.125 ; 0.0181818 ; 0.0625 ; 0.018018 ; 0.0232558 ; 0.0227273 ; 0.0102041 ; 0.0217391 ; 0.0123457 ; 0.0588235 ; 0.0333333 ; 0.0666667 ; 0.0769231 ; 0.0350877 ; 0.0344828 ; 0.0116279 ; 0.111111 ; 0.0769231 ; 0.020202 ; 0.00970874 ; 0.0714286 ; 0.0131579 ; 0.0344828 ; 0.333333 ; 0.5 ; 0.0408163 ; 0.0454545 ; 0.333333 ; 0.020202 ; 0.0588235 ; 0.333333 ; 0.0150376 ; 0.333333 ; 0.111111 ; 0.111111 ; 0.0625 ; 0.111111 ; 0.0243902 ; 0.2 ; 0.2 ; 0.0384615 ; 0.0408163 ; 0.2 ; 0.111111 ; 0.25 ; 1 ; 0.333333 ; 0.333333 ; 0.2 ; 0.333333 ; 0.2 ; 0.2 ; 0.2 ; 0.333333 ; 0.333333 ; 0.0333333 ; 0.2 ; 0.25 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.0625 ; 0.333333 ; 0.111111 ; 0.333333 ; 0.2 ; 0.333333 ; 0.333333 ; 0.111111 ; 0.333333 ; 0.111111 ; 0.333333 ; 0.2 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
scenario bn:01190125n ; 0.0298507 ; 0.05 ; 0.00970874 ; 0.0103093 ; 0.0952381 ; 0.0125786 ; 0.0588235 ; 0.0127389 ; 0.00689655 ; 0.0344828 ; 0.00497512 ; 0.00892857 ; 0.0588235 ; 0.00892857 ; 0.08 ; 0.037037 ; 0.0227273 ; 0.0169492 ; 0.0588235 ; 0.111111 ; 0.2 ; 0.03125 ; 0.0150376 ; 0.0588235 ; 0.0181818 ; 0.0138889 ; 0.0188679 ; 0.0102041 ; 0.0740741 ; 0.0163934 ; 0.030303 ; 0.0163934 ; 0.0588235 ; 0.0181818 ; 0.030303 ; 0.00892857 ; 0.0232558 ; 0.0227273 ; 0.0102041 ; 0.0217391 ; 0.025 ; 0.0588235 ; 0.0333333 ; 0.0322581 ; 0.0769231 ; 0.0350877 ; 0.0344828 ; 0.0235294 ; 0.111111 ; 0.0769231 ; 0.01 ; 0.00970874 ; 0.0344828 ; 0.0266667 ; 0.0344828 ; 0.333333 ; 0.2 ; 0.02 ; 0.0454545 ; 0.333333 ; 0.01 ; 0.0588235 ; 0.333333 ; 0.00746269 ; 0.333333 ; 0.111111 ; 0.111111 ; 0.0625 ; 0.111111 ; 0.0243902 ; 0.2 ; 0.2 ; 0.0188679 ; 0.0408163 ; 0.2 ; 0.111111 ; 0.111111 ; 0.333333 ; 1 ; 0.333333 ; 0.2 ; 0.333333 ; 0.2 ; 0.2 ; 0.2 ; 0.333333 ; 0.333333 ; 0.0689655 ; 0.2 ; 0.111111 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.133333 ; 0.333333 ; 0.111111 ; 0.333333 ; 0.2 ; 0.333333 ; 0.333333 ; 0.111111 ; 1 ; 0.111111 ; 0.333333 ; 0.2 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
city bn:03335997n ; 0.0147059 ; 0.0243902 ; 0.0196078 ; 0.0208333 ; 0.0454545 ; 0.0125786 ; 0.125 ; 0.00632911 ; 0.0138889 ; 0.0344828 ; 0.01 ; 0.018018 ; 0.0588235 ; 0.018018 ; 0.0384615 ; 0.0769231 ; 0.0465116 ; 0.0169492 ; 0.125 ; 0.25 ; 0.2 ; 0.03125 ; 0.0150376 ; 0.125 ; 0.037037 ; 0.0138889 ; 0.0384615 ; 0.0206186 ; 0.0357143 ; 0.0333333 ; 0.030303 ; 0.0333333 ; 0.125 ; 0.0181818 ; 0.0625 ; 0.018018 ; 0.0232558 ; 0.0227273 ; 0.0206186 ; 0.0217391 ; 0.025 ; 0.0588235 ; 0.0333333 ; 0.0666667 ; 0.0769231 ; 0.0172414 ; 0.0344828 ; 0.0235294 ; 0.25 ; 0.0769231 ; 0.020202 ; 0.0196078 ; 0.0714286 ; 0.0266667 ; 0.0714286 ; 0.333333 ; 0.2 ; 0.02 ; 0.0454545 ; 0.333333 ; 0.020202 ; 0.125 ; 0.333333 ; 0.0150376 ; 0.333333 ; 0.25 ; 0.25 ; 0.0625 ; 0.111111 ; 0.05 ; 0.2 ; 0.2 ; 0.0384615 ; 0.0408163 ; 0.2 ; 0.25 ; 0.25 ; 0.333333 ; 0.333333 ; 1 ; 0.2 ; 0.333333 ; 0.2 ; 0.2 ; 0.2 ; 1 ; 0.333333 ; 0.0689655 ; 0.5 ; 0.25 ; 0.333333 ; 0.333333 ; 1 ; 1 ; 0.0625 ; 0.333333 ; 0.25 ; 0.333333 ; 0.2 ; 0.333333 ; 0.333333 ; 0.25 ; 0.333333 ; 0.25 ; 0.333333 ; 0.5 ; 0.333333 ; 1 ; 1 ; 1 ; 1
workflows bn:00081578n ; 0.0597015 ; 0.1 ; 0.0392157 ; 0.0204082 ; 0.0869565 ; 0.0251572 ; 0.111111 ; 0.0254777 ; 0.0136986 ; 0.142857 ; 0.00990099 ; 0.0176991 ; 0.0526316 ; 0.0176991 ; 0.0740741 ; 0.0714286 ; 0.0444444 ; 0.0333333 ; 0.111111 ; 0.2 ; 0.333333 ; 0.129032 ; 0.0300752 ; 0.111111 ; 0.0740741 ; 0.0273973 ; 0.037037 ; 0.020202 ; 0.148148 ; 0.0666667 ; 0.125 ; 0.0322581 ; 0.0526316 ; 0.0740741 ; 0.0588235 ; 0.0176991 ; 0.0952381 ; 0.0222222 ; 0.0412371 ; 0.0888889 ; 0.0243902 ; 0.0526316 ; 0.0645161 ; 0.030303 ; 0.142857 ; 0.0338983 ; 0.0666667 ; 0.0470588 ; 0.0909091 ; 0.142857 ; 0.040404 ; 0.0392157 ; 0.0322581 ; 0.025974 ; 0.0322581 ; 0.2 ; 0.142857 ; 0.0392157 ; 0.0869565 ; 0.2 ; 0.040404 ; 0.0526316 ; 0.2 ; 0.0300752 ; 0.2 ; 0.0909091 ; 0.2 ; 0.117647 ; 0.0909091 ; 0.0232558 ; 0.333333 ; 0.333333 ; 0.037037 ; 0.0392157 ; 0.142857 ; 0.2 ; 0.0909091 ; 0.2 ; 0.2 ; 0.2 ; 1 ; 0.5 ; 1 ; 0.333333 ; 1 ; 0.2 ; 0.2 ; 0.0645161 ; 0.142857 ; 0.0909091 ; 0.2 ; 0.2 ; 0.2 ; 0.2 ; 0.0555556 ; 0.2 ; 0.2 ; 0.5 ; 0.333333 ; 0.5 ; 0.5 ; 0.0909091 ; 0.2 ; 0.0909091 ; 0.2 ; 0.142857 ; 0.2 ; 0.2 ; 0.2 ; 0.2 ; 0.2
plant bn:00035324n ; 0.0298507 ; 0.05 ; 0.0196078 ; 0.0208333 ; 0.0454545 ; 0.0125786 ; 0.125 ; 0.0127389 ; 0.00689655 ; 0.0714286 ; 0.00497512 ; 0.00892857 ; 0.0588235 ; 0.00892857 ; 0.0384615 ; 0.0769231 ; 0.0227273 ; 0.0169492 ; 0.0588235 ; 0.25 ; 0.5 ; 0.0645161 ; 0.0150376 ; 0.125 ; 0.037037 ; 0.0138889 ; 0.0384615 ; 0.0206186 ; 0.0740741 ; 0.0333333 ; 0.0625 ; 0.0333333 ; 0.0588235 ; 0.037037 ; 0.030303 ; 0.00892857 ; 0.047619 ; 0.0227273 ; 0.0206186 ; 0.0444444 ; 0.0123457 ; 0.0588235 ; 0.0333333 ; 0.0322581 ; 0.0769231 ; 0.0172414 ; 0.0344828 ; 0.0235294 ; 0.111111 ; 0.0769231 ; 0.020202 ; 0.0196078 ; 0.0344828 ; 0.0131579 ; 0.0344828 ; 0.333333 ; 0.2 ; 0.02 ; 0.0454545 ; 0.333333 ; 0.020202 ; 0.0588235 ; 0.333333 ; 0.0150376 ; 0.333333 ; 0.111111 ; 0.111111 ; 0.0625 ; 0.111111 ; 0.0243902 ; 0.2 ; 0.2 ; 0.0188679 ; 0.02 ; 0.2 ; 0.25 ; 0.111111 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.5 ; 1 ; 0.5 ; 0.2 ; 0.5 ; 0.333333 ; 0.333333 ; 0.0333333 ; 0.2 ; 0.111111 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.0625 ; 0.333333 ; 0.111111 ; 0.333333 ; 0.2 ; 0.333333 ; 0.333333 ; 0.111111 ; 0.333333 ; 0.111111 ; 0.333333 ; 0.2 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
transition state bn:03731398n ; 0.0597015 ; 0.1 ; 0.0392157 ; 0.0204082 ; 0.0869565 ; 0.0251572 ; 0.111111 ; 0.0254777 ; 0.0136986 ; 0.142857 ; 0.00990099 ; 0.0176991 ; 0.0526316 ; 0.0176991 ; 0.0740741 ; 0.0714286 ; 0.0444444 ; 0.0333333 ; 0.111111 ; 0.2 ; 0.333333 ; 0.129032 ; 0.0300752 ; 0.111111 ; 0.0740741 ; 0.0273973 ; 0.037037 ; 0.020202 ; 0.148148 ; 0.0666667 ; 0.125 ; 0.0322581 ; 0.0526316 ; 0.0740741 ; 0.0588235 ; 0.0176991 ; 0.0952381 ; 0.0222222 ; 0.0412371 ; 0.0888889 ; 0.0243902 ; 0.0526316 ; 0.0645161 ; 0.030303 ; 0.142857 ; 0.0338983 ; 0.0666667 ; 0.0470588 ; 0.0909091 ; 0.142857 ; 0.040404 ; 0.0392157 ; 0.0322581 ; 0.025974 ; 0.0322581 ; 0.2 ; 0.142857 ; 0.0392157 ; 0.0869565 ; 0.2 ; 0.040404 ; 0.0526316 ; 0.2 ; 0.0300752 ; 0.2 ; 0.0909091 ; 0.2 ; 0.117647 ; 0.0909091 ; 0.0232558 ; 0.333333 ; 0.333333 ; 0.037037 ; 0.0392157 ; 0.142857 ; 0.2 ; 0.0909091 ; 0.2 ; 0.2 ; 0.2 ; 1 ; 0.5 ; 1 ; 0.333333 ; 1 ; 0.2 ; 0.2 ; 0.0645161 ; 0.142857 ; 0.0909091 ; 0.2 ; 0.2 ; 0.2 ; 0.2 ; 0.0555556 ; 0.2 ; 0.2 ; 0.5 ; 0.333333 ; 0.5 ; 0.5 ; 0.0909091 ; 0.2 ; 0.0909091 ; 0.2 ; 0.142857 ; 0.2 ; 0.2 ; 0.2 ; 0.2 ; 0.2
strategy bn:00069579n ; 0.0289855 ; 0.047619 ; 0.0192308 ; 0.0204082 ; 0.0869565 ; 0.0124224 ; 0.0526316 ; 0.0254777 ; 0.0277778 ; 0.0666667 ; 0.02 ; 0.036036 ; 0.0526316 ; 0.036036 ; 0.16 ; 0.0344828 ; 0.0444444 ; 0.0333333 ; 0.111111 ; 0.0909091 ; 0.142857 ; 0.0606061 ; 0.0148148 ; 0.0526316 ; 0.0740741 ; 0.056338 ; 0.037037 ; 0.01 ; 0.0689655 ; 0.0322581 ; 0.0588235 ; 0.015873 ; 0.111111 ; 0.0357143 ; 0.0588235 ; 0.036036 ; 0.0454545 ; 0.010989 ; 0.0412371 ; 0.0425532 ; 0.0243902 ; 0.0526316 ; 0.0645161 ; 0.030303 ; 0.142857 ; 0.0701754 ; 0.142857 ; 0.0229885 ; 0.0909091 ; 0.142857 ; 0.019802 ; 0.0192308 ; 0.0322581 ; 0.0533333 ; 0.0666667 ; 0.2 ; 0.142857 ; 0.0392157 ; 0.190476 ; 0.2 ; 0.019802 ; 0.0526316 ; 0.2 ; 0.0148148 ; 0.2 ; 0.0909091 ; 0.2 ; 0.117647 ; 0.0909091 ; 0.047619 ; 0.333333 ; 0.333333 ; 0.0769231 ; 0.0392157 ; 0.142857 ; 0.0909091 ; 0.0909091 ; 0.2 ; 0.2 ; 0.2 ; 0.333333 ; 0.2 ; 0.333333 ; 1 ; 0.333333 ; 0.2 ; 0.2 ; 0.0645161 ; 0.142857 ; 0.2 ; 0.2 ; 0.2 ; 0.2 ; 0.2 ; 0.0555556 ; 0.2 ; 0.2 ; 0.5 ; 0.333333 ; 0.5 ; 0.5 ; 0.2 ; 0.2 ; 0.2 ; 0.5 ; 0.142857 ; 0.2 ; 0.2 ; 0.2 ; 0.2 ; 0.2
police bn:00022026n ; 0.0597015 ; 0.1 ; 0.0392157 ; 0.0204082 ; 0.0869565 ; 0.0251572 ; 0.111111 ; 0.0254777 ; 0.0136986 ; 0.142857 ; 0.00990099 ; 0.0176991 ; 0.0526316 ; 0.0176991 ; 0.0740741 ; 0.0714286 ; 0.0444444 ; 0.0333333 ; 0.111111 ; 0.2 ; 0.333333 ; 0.129032 ; 0.0300752 ; 0.111111 ; 0.0740741 ; 0.0273973 ; 0.037037 ; 0.020202 ; 0.148148 ; 0.0666667 ; 0.125 ; 0.0322581 ; 0.0526316 ; 0.0740741 ; 0.0588235 ; 0.0176991 ; 0.0952381 ; 0.0222222 ; 0.0412371 ; 0.0888889 ; 0.0243902 ; 0.0526316 ; 0.0645161 ; 0.030303 ; 0.142857 ; 0.0338983 ; 0.0666667 ; 0.0470588 ; 0.0909091 ; 0.142857 ; 0.040404 ; 0.0392157 ; 0.0322581 ; 0.025974 ; 0.0322581 ; 0.2 ; 0.142857 ; 0.0392157 ; 0.0869565 ; 0.2 ; 0.040404 ; 0.0526316 ; 0.2 ; 0.0300752 ; 0.2 ; 0.0909091 ; 0.2 ; 0.117647 ; 0.0909091 ; 0.0232558 ; 0.333333 ; 0.333333 ; 0.037037 ; 0.0392157 ; 0.142857 ; 0.2 ; 0.0909091 ; 0.2 ; 0.2 ; 0.2 ; 1 ; 0.5 ; 1 ; 0.333333 ; 1 ; 0.2 ; 0.2 ; 0.0645161 ; 0.142857 ; 0.0909091 ; 0.2 ; 0.2 ; 0.2 ; 0.2 ; 0.0555556 ; 0.2 ; 0.2 ; 0.5 ; 0.333333 ; 0.5 ; 0.5 ; 0.0909091 ; 0.2 ; 0.0909091 ; 0.2 ; 0.142857 ; 0.2 ; 0.2 ; 0.2 ; 0.2 ; 0.2
transducer bn:00077966n ; 0.0147059 ; 0.0243902 ; 0.0196078 ; 0.0208333 ; 0.0454545 ; 0.0125786 ; 0.125 ; 0.00632911 ; 0.0138889 ; 0.0344828 ; 0.01 ; 0.018018 ; 0.0588235 ; 0.018018 ; 0.0384615 ; 0.0769231 ; 0.0465116 ; 0.0169492 ; 0.125 ; 0.25 ; 0.2 ; 0.03125 ; 0.0150376 ; 0.125 ; 0.037037 ; 0.0138889 ; 0.0384615 ; 0.0206186 ; 0.0357143 ; 0.0333333 ; 0.030303 ; 0.0333333 ; 0.125 ; 0.0181818 ; 0.0625 ; 0.018018 ; 0.0232558 ; 0.0227273 ; 0.0206186 ; 0.0217391 ; 0.025 ; 0.0588235 ; 0.0333333 ; 0.0666667 ; 0.0769231 ; 0.0172414 ; 0.0344828 ; 0.0235294 ; 0.25 ; 0.0769231 ; 0.020202 ; 0.0196078 ; 0.0714286 ; 0.0266667 ; 0.0714286 ; 0.333333 ; 0.2 ; 0.02 ; 0.0454545 ; 0.333333 ; 0.020202 ; 0.125 ; 0.333333 ; 0.0150376 ; 0.333333 ; 0.25 ; 0.25 ; 0.0625 ; 0.111111 ; 0.05 ; 0.2 ; 0.2 ; 0.0384615 ; 0.0408163 ; 0.2 ; 0.25 ; 0.25 ; 0.333333 ; 0.333333 ; 1 ; 0.2 ; 0.333333 ; 0.2 ; 0.2 ; 0.2 ; 1 ; 0.333333 ; 0.0689655 ; 0.5 ; 0.25 ; 0.333333 ; 0.333333 ; 1 ; 1 ; 0.0625 ; 0.333333 ; 0.25 ; 0.333333 ; 0.2 ; 0.333333 ; 0.333333 ; 0.25 ; 0.333333 ; 0.25 ; 0.333333 ; 0.5 ; 0.333333 ; 1 ; 1 ; 1 ; 1
code bn:00020354n ; 0.0147059 ; 0.05 ; 0.0196078 ; 0.0208333 ; 0.0454545 ; 0.00625 ; 0.0588235 ; 0.00632911 ; 0.0138889 ; 0.0344828 ; 0.01 ; 0.018018 ; 0.125 ; 0.018018 ; 0.0384615 ; 0.037037 ; 0.0227273 ; 0.0344828 ; 0.0588235 ; 0.111111 ; 0.2 ; 0.0645161 ; 0.0150376 ; 0.0588235 ; 0.0181818 ; 0.0138889 ; 0.0384615 ; 0.0206186 ; 0.0740741 ; 0.0333333 ; 0.0625 ; 0.0333333 ; 0.0588235 ; 0.0181818 ; 0.0625 ; 0.018018 ; 0.0232558 ; 0.011236 ; 0.0206186 ; 0.0444444 ; 0.025 ; 0.125 ; 0.0689655 ; 0.0666667 ; 0.0769231 ; 0.0172414 ; 0.0714286 ; 0.0235294 ; 0.111111 ; 0.0769231 ; 0.020202 ; 0.0196078 ; 0.0714286 ; 0.0266667 ; 0.0714286 ; 0.333333 ; 0.2 ; 0.02 ; 0.0454545 ; 0.333333 ; 0.020202 ; 0.125 ; 0.333333 ; 0.0150376 ; 0.333333 ; 0.25 ; 0.111111 ; 0.0625 ; 0.25 ; 0.05 ; 0.2 ; 0.2 ; 0.0384615 ; 0.0408163 ; 0.2 ; 0.111111 ; 0.111111 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.2 ; 0.333333 ; 0.2 ; 0.2 ; 0.2 ; 0.333333 ; 1 ; 0.0689655 ; 0.5 ; 0.111111 ; 1 ; 1 ; 0.333333 ; 0.333333 ; 0.133333 ; 0.333333 ; 0.111111 ; 0.333333 ; 0.2 ; 0.333333 ; 0.333333 ; 0.111111 ; 0.333333 ; 0.111111 ; 0.333333 ; 0.2 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
current bn:00096401a ; 0.0434783 ; 0.131148 ; 0.0650407 ; 0.0683761 ; 0.0869565 ; 0.0930233 ; 0.0465116 ; 0.0449438 ; 0.0484848 ; 0.0754717 ; 0.0751174 ; 0.0606061 ; 0.0465116 ; 0.0606061 ; 0.173913 ; 0.0784314 ; 0.0588235 ; 0.0481928 ; 0.097561 ; 0.0571429 ; 0.03125 ; 0.0714286 ; 0.218045 ; 0.0465116 ; 0.0506329 ; 0.0416667 ; 0.0519481 ; 0.0327869 ; 0.166667 ; 0.0987654 ; 0.0701754 ; 0.0987654 ; 0.0465116 ; 0.0506329 ; 0.150943 ; 0.0606061 ; 0.0289855 ; 0.0733945 ; 0.0677966 ; 0.0571429 ; 0.159574 ; 0.097561 ; 0.0740741 ; 0.156863 ; 0.0512821 ; 0.0487805 ; 0.163265 ; 0.341176 ; 0.0571429 ; 0.108108 ; 0.0666667 ; 0.0650407 ; 0.0754717 ; 0.168539 ; 0.0754717 ; 0.0333333 ; 0.03125 ; 0.0540541 ; 0.0416667 ; 0.0333333 ; 0.0666667 ; 0.097561 ; 0.0333333 ; 0.0519481 ; 0.0333333 ; 0.121212 ; 0.121212 ; 0.047619 ; 0.0571429 ; 0.0615385 ; 0.0645161 ; 0.0645161 ; 0.109589 ; 0.238095 ; 0.0645161 ; 0.0571429 ; 0.0571429 ; 0.0333333 ; 0.0689655 ; 0.0689655 ; 0.0645161 ; 0.0333333 ; 0.0645161 ; 0.0645161 ; 0.0645161 ; 0.0689655 ; 0.0689655 ; 1 ; 0.137931 ; 0.0571429 ; 0.0689655 ; 0.0689655 ; 0.0689655 ; 0.0689655 ; 0.222222 ; 0.0333333 ; 0.121212 ; 0.0689655 ; 0.137931 ; 0.0689655 ; 0.0689655 ; 0.0571429 ; 0.0689655 ; 0.121212 ; 0.0333333 ; 0.0645161 ; 0.0689655 ; 0.0689655 ; 0.0689655 ; 0.0689655 ; 0.0689655
