X;C11;C15;C17;C19;C3;C5;C6;CJA
homogène;0;0;0;0;0;0;0.00900901;0
copier-coller;0;0;0;0;0;0;0.00900901;0
avoir raté;0;0;0;0;0;0;0.00900901;0
envier;0;0;0;0;0;0;0.00900901;0
souhaitable;0;0;0;0;0;0;0.00900901;0
force brute;0;0;0;0;0;0;0.00900901;0
bestiale;0;0;0;0;0;0;0.00900901;0
bc;0;0;0;0;0;0;0.00900901;0
temps de calcul;0;0;0;0;0;0;0.00900901;0
chaîne littérale;0;0;0;0;0;0;0.00900901;0
tex;0;0;0;0;0;0;0.00900901;0
alex;0;0;0;0;0;0;0.00900901;0
thomas;0;0;0;0;0;0;0.00900901;0
impératif;0;0;0;0;0;0;0.00900901;0
archiver;0;0;0;0;0;0;0.00900901;0
héberger;0;0;0;0;0;0;0.00900901;0
légèrement;0;0;0;0;0;0;0.00900901;0
affichage;0;0;0;0;0;0;0.0178571;0.0178571
fax;0;0;0;0;0;0;0.00900901;0
témoignage;0;0;0;0;0;0;0.00900901;0
cols;0;0;0;0;0;0;0.00900901;0
bcd;0;0;0;0;0;0;0.00900901;0
régulier;0;0;0;0;0;0;0.00900901;0
article de presse;0;0;0;0;0;0;0.00900901;0
science;0;0;0;0;0;0;0.00900901;0
fin de paragraphe;0;0;0;0;0;0;0.00900901;0
facilement;0;0;0;0;0;0;0.00900901;0
filer;0;0;0;0;0;0;0.00900901;0
système d’exploitation;0;0;0;0;0;0;0.00900901;0
disquette;0;0;0;0;0;0;0.00900901;0
accès libre;0;0;0;0;0;0;0.00900901;0
mémento;0;0;0;0;0;0;0;0.00900901
générateur de documentation;0;0;0;0;0;0;0;0.00900901
javadoc;0;0;0;0;0;0;0;0.00900901
style de programmation;0;0;0;0;0;0;0;0.00900901
type statique;0;0;0;0;0;0;0;0.00900901
nouvelle classe;0;0;0;0;0;0;0;0.00900901
swing;0;0;0;0;0;0;0;0.00900901
thread;0;0;0;0;0;0;0;0.00900901
section critiques;0;0;0;0;0;0;0;0.00900901
test unitaires;0;0;0;0;0;0;0;0.00900901
unitaires;0;0;0;0;0;0;0;0.00900901
machine virtuelle java;0;0;0;0;0;0;0;0.00900901
glossaire;0;0;0;0;0;0;0;0.00900901
monde réel;0;0;0;0;0;0;0;0.00900901
typiquement;0;0;0;0;0;0;0;0.00900901
encapsuler;0;0;0;0;0;0;0;0.00900901
nom générique;0;0;0;0;0;0;0;0.00900901
consommation;0;0;0;0;0;0;0;0.00900901
sun microsystems;0;0;0;0;0;0;0;0.00900901
james gosling;0;0;0;0;0;0;0;0.00900901
obligatoire;0;0;0;0;0;0;0;0.00900901
paraphraser;0;0;0;0;0;0;0;0.00900901
intitulé;0;0;0;0;0;0;0;0.00900901
complète;0;0;0;0;0;0;0;0.00900901
lettre minuscules;0;0;0;0;0;0;0;0.00900901
rassembler;0;0;0;0;0;0;0;0.00900901
jar;0;0;0;0;0;0;0;0.00900901
classpath;0;0;0;0;0;0;0;0.00900901
abstract;0;0;0;0;0;0;0;0.00900901
matériels;0;0;0;0;0;0;0;0.00900901
spécifique;0;0;0;0;0;0;0;0.00900901
conformer;0;0;0;0;0;0;0;0.00900901
contribuer;0;0;0;0;0;0;0;0.00900901
intérieur;0;0;0;0;0;0;0;0.00900901
classe internes;0;0;0;0;0;0;0;0.00900901
regroupement;0;0;0;0;0;0;0;0.00900901
mots-clés;0;0;0;0;0;0;0;0.00900901
variable de classe;0;0;0;0;0;0;0;0.00900901
tentative;0;0;0;0;0;0;0;0.00900901
espace mémoire;0;0;0;0;0;0;0;0.00900901
collector;0;0;0;0;0;0;0;0.00900901
indirectement;0;0;0;0;0;0;0;0.00900901
cyrillique;0;0;0;0;0;0;0;0.00900901
système de codage;0;0;0;0;0;0;0;0.00900901
byte;0;0;0;0;0;0;0;0.00900901
simple précision;0;0;0;0;0;0;0;0.00900901
point décimal;0;0;0;0;0;0;0;0.00900901
affection;0;0;0;0;0;0;0;0.00900901
bibliothèque standard;0;0;0;0;0;0;0;0.00900901
primitif;0;0;0;0;0;0;0;0.00900901
autoboxing;0;0;0;0;0;0;0;0.00900901
noter;0;0;0;0;0;0;0;0.00900901
mark;0;0;0;0;0;0;0;0.00900901
agrégat;0;0;0;0;0;0;0;0.00900901
fréquents;0;0;0;0;0;0;0;0.00900901
généricité;0;0;0;0;0;0;0;0.00900901
précédente;0;0;0;0;0;0;0;0.00900901
gestion;0;0;0;0;0;0;0;0.00900901
is;0;0;0;0;0;0;0;0.00900901
borne supérieure;0;0;0;0;0;0;0;0.00900901
principales;0;0;0;0;0;0;0;0.00900901
relever;0;0;0;0;0;0;0;0.00900901
opération;0;0;0;0;0;0;0;0.00900901
grand entier;0;0;0;0;0;0;0;0.00900901
enveloppe;0;0;0;0;0;0;0;0.00900901
explicite;0;0;0;0;0;0;0;0.00900901
ordre normal;0;0;0;0;0;0;0;0.00900901
division euclidienne;0;0;0;0;0;0;0;0.00900901
euclidienne;0;0;0;0;0;0;0;0.00900901
arrondir;0;0;0;0;0;0;0;0.00900901
inférer;0;0;0;0;0;0;0;0.00900901
opérateur booléen;0;0;0;0;0;0;0;0.00900901
négation;0;0;0;0;0;0;0;0.00900901
formel;0;0;0;0;0;0;0;0.00900901
effectifs;0;0;0;0;0;0;0;0.00900901
signature;0;0;0;0;0;0;0;0.00900901
duplication de code;0;0;0;0;0;0;0;0.00900901
pointe;0;0;0;0;0;0;0;0.00900901
capter;0;0;0;0;0;0;0;0.00900901
commande;0;0;0;0;0;0;0;0.00900901
syntaxique;0;0;0;0;0;0;0;0.00900901
instruction vide;0;0;0;0;0;0;0;0.00900901
jour;0;0;0;0;0;0;0;0.00900901
améliorer;0;0;0;0;0;0;0;0.00900901
mode graphique;0;0;0;0;0;0;0;0.00900901
scanner;0;0;0;0;0;0;0;0.00900901
périphérique;0;0;0;0;0;0;0;0.00900901
approprié;0;0;0;0;0;0;0;0.00900901
accès séquentiel;0;0;0;0;0;0;0;0.00900901
terminal;0;0;0;0;0;0;0;0.00900901
erreur de saisie;0;0;0;0;0;0;0;0.00900901
clavier;0;0;0;0;0;0;0;0.00900901
stocker;0;0;0;0;0;0;0;0.00900901
classloader;0;0;0;0;0;0;0;0.00900901
pare-feu;0;0;0;0;0;0;0;0.00900901
technique;0;0;0;0;0;0;0;0.00900901
astre;0;0;0;0;0;0;0;0.00900901
sous-type;0;0;0;0;0;0;0;0.00900901
correct;0;0;0;0;0;0;0;0.00900901
ascendant;0;0;0;0;0;0;0;0.00900901
planete;0;0;0;0;0;0;0;0.00900901
descendre;0;0;0;0;0;0;0;0.00900901
type dynamique;0;0;0;0;0;0;0;0.00900901
liaison dynamique;0;0;0;0;0;0;0;0.00900901
annotation;0;0;0;0;0;0;0;0.00900901
compatibilité;0;0;0;0;0;0;0;0.00900901
accessible;0;0;0;0;0;0;0;0.00900901
draw;0;0;0;0;0;0;0;0.00900901
dehors;0;0;0;0;0;0;0;0.00900901
différencier;0;0;0;0;0;0;0;0.00900901
cat;0;0;0;0;0;0;0;0.00900901
paquetage;0;0;0;0;0;0;0;0.00900901
en-tête;0;0;0;0;0;0;0;0.00900901
prendre en compte;0;0;0;0;0;0;0;0.00900901
abstract window toolkit;0;0;0;0;0;0;0;0.00900901
prompt;0;0;0;0;0;0;0;0.00900901
containers;0;0;0;0;0;0;0;0.00900901
panel;0;0;0;0;0;0;0;0.00900901
positionnement;0;0;0;0;0;0;0;0.00900901
taille;0;0;0;0;0;0;0;0.00900901
souris;0;0;0;0;0;0;0;0.00900901
généré;0;0;0;0;0;0;0;0.00900901
listener;0;0;0;0;0;0;0;0.00900901
touche;0;0;0;0;0;0;0;0.00900901
anonyme;0;0;0;0;0;0;0;0.00900901
modèle-vue-contrôleur;0;0;0;0;0;0;0;0.00900901
paradigme;0;0;0;0;0;0;0;0.00900901
dater;0;0;0;0;0;0;0;0.00900901
adaptabilité;0;0;0;0;0;0;0;0.00900901
type de programme;0;0;0;0;0;0;0;0.00900901
programmation concurrente;0;0;0;0;0;0;0;0.00900901
garantir;0;0;0;0;0;0;0;0.00900901
consommateur;0;0;0;0;0;0;0;0.00900901
symétrique;0;0;0;0;0;0;0;0.00900901
javabeans;0;0;0;0;0;0;0;0.00900901
couplage;0;0;0;0;0;0;0;0.00900901
cohesion;0;0;0;0;0;0;0;0.00900901
adéquation;0;0;0;0;0;0;0;0.00900901
processus de conception;0;0;0;0;0;0;0;0.00900901
impact;0;0;0;0;0;0;0;0.00900901
architecture logicielle;0;0;0;0;0;0;0;0.00900901
minimiser;0;0;0;0;0;0;0;0.00900901
objet métier;0;0;0;0;0;0;0;0.00900901
représentation interne;0;0;0;0;0;0;0;0.00900901
gestion de données;0;0;0;0;0;0;0;0.00900901
applicatives;0;0;0;0;0;0;0;0.00900901
import;0;0;0;0;0;0;0;0.00900901
view;0;0;0;0;0;0;0;0.00900901
esprit;0;0;0;0;0;0;0;0.00900901
système distribués;0;0;0;0;0;0;0;0.00900901
ejb;0;0;0;0;0;0;0;0.00900901
interrelation;0;0;0;0;0;0;0;0.00900901
plan de test;0;0;0;0;0;0;0;0.00900901
test système;0;0;0;0;0;0;0;0.00900901
cas de test;0;0;0;0;0;0;0;0.00900901
malheureusement;0;0;0;0;0;0;0;0.00900901
régression;0;0;0;0;0;0;0;0.00900901
test de non-régression;0;0;0;0;0;0;0;0.00900901
batterie;0;0;0;0;0;0;0;0.00900901
communauté open source;0;0;0;0;0;0;0;0.00900901
outil;0;0;0;0;0;0;0;0.00900901
test fixture;0;0;0;0;0;0;0;0.00900901
bean;0;0;0;0;0;0;0;0.00900901
composant;0;0;0;0;0;0;0;0.00900901
assemblé;0;0;0;0;0;0;0;0.00900901
plate-forme java;0;0;0;0;0;0;0;0.00900901
java se;0;0;0;0;0;0;0;0.00900901
convention de nommage;0;0;0;0;0;0;0;0.00900901
personnalisation;0;0;0;0;0;0;0;0.00900901
support de stockage;0;0;0;0;0;0;0;0.00900901
sérialisation;0;0;0;0;0;0;0;0.00900901
canvas;0;0;0;0;0;0;0;0.00900901
théoriques;0;0;0;0;0;0;0;0.00900901
fondamentaux;0;0;0;0;0;0;0;0.00900901
structuration;0;0;0;0;0;0;0;0.00900901
interaction;0;0;0;0;0;0;0;0.00900901
unique;0;0;0;0;0;0;0;0.00900901
wikipedia;0;0;0;0;0;0;0;0.00900901
barre de défilement;0;0;0;0;0;0;0;0.00900901
existants;0;0;0;0;0;0;0;0.00900901
an;0;0;0;0;0;0;0;0.00900901
bytecode;0;0;0;0;0;0;0;0.00900901
structure de classe;0;0;0;0;0;0;0;0.00900901
java native interface;0;0;0;0;0;0;0;0.00900901
tutoriel;0;0;0;0;0;0;0;0.00900901
programme c;0;0;0;0;0;0;0;0.00900901
wall;0;0;0;0;0;0;0;0.00900901
procedure;0;0;0;0;0;0;0;0.00900901
descripteur;0;0;0;0;0;0;0;0.00900901
scanf;0;0;0;0;0;0;0;0.00900901
allocation;0;0;0;0;0;0;0;0.00900901
mémoire dynamique;0;0;0;0;0;0;0;0.00900901
java platform, micro edition;0;0;0;0;0;0;0;0.00900901
décembre 2006;0;0;0;0;0;0;0;0.00900901
produit logiciel;0;0;0;0;0;0;0;0.00900901
java runtime environment;0;0;0;0;0;0;0;0.00900901
java development kit;0;0;0;0;0;0;0;0.00900901
débogueur;0;0;0;0;0;0;0;0.00900901
imprécis;0;0;0;0;0;0;0;0.00900901
kit de développement;0;0;0;0;0;0;0;0.00900901
application mobiles;0;0;0;0;0;0;0;0.00900901
pda;0;0;0;0;0;0;0;0.00900901
java card;0;0;0;0;0;0;0;0.00900901
carte à puce;0;0;0;0;0;0;0;0.00900901
javafx;0;0;0;0;0;0;0;0.00900901
encyclopédie;0;0;0;0;0;0;0;0.00900901
java 2;0;0;0;0;0;0;0;0.00900901
plateforme java;0;0;0;0;0;0;0;0.00900901
