X ; C3.csv ; C5.csv ; C6.csv ; CJA-automatic.csv
void bn:01326821n ; 0.333333 ; 0.333333 ; 0.333333 ; 0
abstract bn:00000489n ; 0.333333 ; 0.333333 ; 0.333333 ; 0
sémantique bn:00110347a ; 0.333333 ; 0.333333 ; 0.333333 ; 0
matériels bn:00100487a ; 0.333333 ; 0.333333 ; 0.333333 ; 0
spécifique bn:00111001a ; 0.333333 ; 0.333333 ; 0.333333 ; 0
ajouter bn:00082317v ; 0.333333 ; 0.333333 ; 0.333333 ; 0
conformer bn:00082137v ; 0.333333 ; 0.333333 ; 0.333333 ; 0
contribuer bn:00085565v ; 0.333333 ; 0.333333 ; 0.333333 ; 0
concept bn:00021547n ; 0.333333 ; 0.333333 ; 0.333333 ; 0
intérieur bn:00046892n ; 0.333333 ; 0.333333 ; 0.333333 ; 0
classe internes bn:01035086n ; 0.333333 ; 0.333333 ; 0.333333 ; 0
regroupement bn:00021838n ; 0.333333 ; 0.333333 ; 0.333333 ; 0
encapsulation bn:01505556n ; 0.333333 ; 0.333333 ; 0.333333 ; 0
mots-clés bn:03224594n ; 0.333333 ; 0.333333 ; 0.333333 ; 0
modificateurs bn:00055488n ; 0.333333 ; 0.333333 ; 0.333333 ; 0
variable de classe bn:00938255n ; 0.333333 ; 0.333333 ; 0.333333 ; 0
variable de type bn:02158332n ; 0.333333 ; 0.333333 ; 0.333333 ; 0
tentative bn:00007011n ; 0.333333 ; 0.333333 ; 0.333333 ; 0
espace mémoire bn:03228212n ; 0.333333 ; 0.333333 ; 0.333333 ; 0
collector bn:05021864n ; 0.333333 ; 0.333333 ; 0.333333 ; 0
indirectement bn:00115900r ; 0.333333 ; 0.333333 ; 0.333333 ; 0
sémantique bn:00070404n ; 0.333333 ; 0.333333 ; 0.333333 ; 0
cyrillique bn:00100853a ; 0.333333 ; 0.333333 ; 0.333333 ; 0
windows nt bn:01409690n ; 0.333333 ; 0.333333 ; 0.333333 ; 0
système de codage bn:00020370n ; 0.333333 ; 0.333333 ; 0.333333 ; 0
byte bn:00014365n ; 0.333333 ; 0.333333 ; 0.333333 ; 0
simple précision bn:01672387n ; 0.333333 ; 0.333333 ; 0.333333 ; 0
double précision bn:03333822n ; 0.333333 ; 0.333333 ; 0.333333 ; 0
point décimal bn:00025705n ; 0.333333 ; 0.333333 ; 0.333333 ; 0
affection bn:00001744n ; 0.333333 ; 0.333333 ; 0.333333 ; 0
bibliothèque standard bn:03087001n ; 0.333333 ; 0.333333 ; 0.333333 ; 0
primitif bn:00097448a ; 0.333333 ; 0.333333 ; 0.333333 ; 0
autoboxing bn:02831394n ; 0.333333 ; 0.333333 ; 0.333333 ; 0
auparavant bn:00114297r ; 0.333333 ; 0.333333 ; 0.333333 ; 0
noter bn:00089002v ; 0.333333 ; 0.333333 ; 0.333333 ; 0
opérandes bn:00059114n ; 0.333333 ; 0.333333 ; 0.333333 ; 0
mark bn:16597230n ; 0.333333 ; 0.333333 ; 0.333333 ; 0
applicables bn:00097372a ; 0.333333 ; 0.333333 ; 0.333333 ; 0
agrégat bn:00096658a ; 0.333333 ; 0.333333 ; 0.333333 ; 0
fréquents bn:00103324a ; 0.333333 ; 0.333333 ; 0.333333 ; 0
généricité bn:00177619n ; 0.333333 ; 0.333333 ; 0.333333 ; 0
précédente bn:00016426n ; 0.333333 ; 0.333333 ; 0.333333 ; 0
gestion bn:00053116n ; 0.333333 ; 0.333333 ; 0.333333 ; 0
évolution bn:00032060n ; 0.333333 ; 0.333333 ; 0.333333 ; 0
is bn:03703419n ; 0.333333 ; 0.333333 ; 0.333333 ; 0
borne supérieure bn:13919837n ; 0.333333 ; 0.333333 ; 0.333333 ; 0
principales bn:00109011a ; 0.333333 ; 0.333333 ; 0.333333 ; 0
relever bn:00085329v ; 0.333333 ; 0.333333 ; 0.333333 ; 0
opération bn:00053826n ; 0.333333 ; 0.333333 ; 0.333333 ; 0
grand entier bn:00050016n ; 0.333333 ; 0.333333 ; 0.333333 ; 0
enveloppe bn:00031069n ; 0.333333 ; 0.333333 ; 0.333333 ; 0
explicite bn:00101176a ; 0.333333 ; 0.333333 ; 0.333333 ; 0
ordre normal bn:00331579n ; 0.333333 ; 0.333333 ; 0.333333 ; 0
division euclidienne bn:03534242n ; 0.333333 ; 0.333333 ; 0.333333 ; 0
euclidienne bn:00102428a ; 0.333333 ; 0.333333 ; 0.333333 ; 0
arrondir bn:00093135v ; 0.333333 ; 0.333333 ; 0.333333 ; 0
unaires bn:00112334a ; 0.333333 ; 0.333333 ; 0.333333 ; 0
exclusif bn:00102513a ; 0.333333 ; 0.333333 ; 0.333333 ; 0
inférer bn:00086431v ; 0.333333 ; 0.333333 ; 0.333333 ; 0
opérateur booléen bn:00012145n ; 0.333333 ; 0.333333 ; 0.333333 ; 0
négation bn:00057188n ; 0.333333 ; 0.333333 ; 0.333333 ; 0
paramètre formel bn:14985956n ; 0.333333 ; 0.333333 ; 0.333333 ; 0
formel bn:00103223a ; 0.333333 ; 0.333333 ; 0.333333 ; 0
effectifs bn:00043282n ; 0.333333 ; 0.333333 ; 0.333333 ; 0
signature bn:03654577n ; 0.333333 ; 0.333333 ; 0.333333 ; 0
duplication de code bn:03107543n ; 0.333333 ; 0.333333 ; 0.333333 ; 0
pointe bn:00084813v ; 0.333333 ; 0.333333 ; 0.333333 ; 0
capter bn:00082177v ; 0.333333 ; 0.333333 ; 0.333333 ; 0
commande bn:00086778v ; 0.333333 ; 0.333333 ; 0.333333 ; 0
fichier exécutable bn:00058456n ; 0.333333 ; 0.333333 ; 0.333333 ; 0
syntaxique bn:00111596a ; 0.333333 ; 0.333333 ; 0.333333 ; 0
instruction vide bn:03112071n ; 0.333333 ; 0.333333 ; 0.333333 ; 0
vide bn:00087578v ; 0.333333 ; 0.333333 ; 0.333333 ; 0
mettre fin à bn:00087608v ; 0.333333 ; 0.333333 ; 0.333333 ; 0
boucle while bn:03237310n ; 0.333333 ; 0.333333 ; 0.333333 ; 0
jour bn:00025422n ; 0.333333 ; 0.333333 ; 0.333333 ; 0
améliorer bn:00082573v ; 0.333333 ; 0.333333 ; 0.333333 ; 0
mode graphique bn:04899163n ; 0.333333 ; 0.333333 ; 0.333333 ; 0
scanner bn:00027087n ; 0.333333 ; 0.333333 ; 0.333333 ; 0
périphérique bn:00021491n ; 0.333333 ; 0.333333 ; 0.333333 ; 0
approprié bn:00109117a ; 0.333333 ; 0.333333 ; 0.333333 ; 0
accès séquentiel bn:02076469n ; 0.333333 ; 0.333333 ; 0.333333 ; 0
terminal bn:00100203a ; 0.333333 ; 0.333333 ; 0.333333 ; 0
erreur de saisie bn:00031482n ; 0.333333 ; 0.333333 ; 0.333333 ; 0
classloader bn:03647181n ; 0.333333 ; 0.333333 ; 0.333333 ; 0
accessibilité bn:00000670n ; 0.333333 ; 0.333333 ; 0.333333 ; 0
pare-feu bn:00034713n ; 0.333333 ; 0.333333 ; 0.333333 ; 0
technique bn:00109073a ; 0.333333 ; 0.333333 ; 0.333333 ; 0
réutilisation bn:02823226n ; 0.333333 ; 0.333333 ; 0.333333 ; 0
réutilisation de code bn:00205717n ; 0.333333 ; 0.333333 ; 0.333333 ; 0
astre bn:00073964n ; 0.333333 ; 0.333333 ; 0.333333 ; 0
hériter bn:00043823n ; 0.333333 ; 0.333333 ; 0.333333 ; 0
sous-type bn:15888113n ; 0.333333 ; 0.333333 ; 0.333333 ; 0
ascendant bn:00003890n ; 0.333333 ; 0.333333 ; 0.333333 ; 0
planete bn:00052888n ; 0.333333 ; 0.333333 ; 0.333333 ; 0
descendre bn:00085333v ; 0.333333 ; 0.333333 ; 0.333333 ; 0
type dynamique bn:16109138n ; 0.333333 ; 0.333333 ; 0.333333 ; 0
liaison dynamique bn:02949338n ; 0.333333 ; 0.333333 ; 0.333333 ; 0
annotation bn:03140746n ; 0.333333 ; 0.333333 ; 0.333333 ; 0
compatibilité bn:00021322n ; 0.333333 ; 0.333333 ; 0.333333 ; 0
accessible bn:00096257a ; 0.333333 ; 0.333333 ; 0.333333 ; 0
invoquer bn:00085009v ; 0.333333 ; 0.333333 ; 0.333333 ; 0
draw bn:15449583n ; 0.333333 ; 0.333333 ; 0.333333 ; 0
dehors bn:00032430n ; 0.333333 ; 0.333333 ; 0.333333 ; 0
différencier bn:00086800v ; 0.333333 ; 0.333333 ; 0.333333 ; 0
cat bn:14528732n ; 0.333333 ; 0.333333 ; 0.333333 ; 0
division par zéro bn:01104287n ; 0.333333 ; 0.333333 ; 0.333333 ; 0
paquetage bn:00904294n ; 0.333333 ; 0.333333 ; 0.333333 ; 0
normal bn:00107587a ; 0.333333 ; 0.333333 ; 0.333333 ; 0
normalement bn:00114778r ; 0.333333 ; 0.333333 ; 0.333333 ; 0
prendre en compte bn:04878250n ; 0.333333 ; 0.333333 ; 0.333333 ; 0
interfaces graphiques bn:00041418n ; 0.333333 ; 0.333333 ; 0.333333 ; 0
abstract window toolkit bn:02002015n ; 0.333333 ; 0.333333 ; 0.333333 ; 0
prompt bn:00111415a ; 0.333333 ; 0.333333 ; 0.333333 ; 0
containers bn:00022129n ; 0.333333 ; 0.333333 ; 0.333333 ; 0
intermédiaires bn:00047121n ; 0.333333 ; 0.333333 ; 0.333333 ; 0
panel bn:01845200n ; 0.333333 ; 0.333333 ; 0.333333 ; 0
positionnement bn:00030615n ; 0.333333 ; 0.333333 ; 0.333333 ; 0
taille bn:00093792v ; 0.333333 ; 0.333333 ; 0.333333 ; 0
souris bn:00021487n ; 0.333333 ; 0.333333 ; 0.333333 ; 0
généré bn:00086013v ; 0.333333 ; 0.333333 ; 0.333333 ; 0
nature bn:00057017n ; 0.333333 ; 0.333333 ; 0.333333 ; 0
listener bn:04706492n ; 0.333333 ; 0.333333 ; 0.333333 ; 0
touche bn:00049001n ; 0.333333 ; 0.333333 ; 0.333333 ; 0
fenêtre bn:00081292n ; 0.333333 ; 0.333333 ; 0.333333 ; 0
anonyme bn:00097155a ; 0.333333 ; 0.333333 ; 0.333333 ; 0
modèle-vue-contrôleur bn:02245403n ; 0.333333 ; 0.333333 ; 0.333333 ; 0
interface utilisateur bn:00047088n ; 0.333333 ; 0.333333 ; 0.333333 ; 0
paradigme bn:01164163n ; 0.333333 ; 0.333333 ; 0.333333 ; 0
dater bn:00086297v ; 0.333333 ; 0.333333 ; 0.333333 ; 0
adaptabilité bn:00001267n ; 0.333333 ; 0.333333 ; 0.333333 ; 0
type de programme bn:00144629n ; 0.333333 ; 0.333333 ; 0.333333 ; 0
programmation concurrente bn:01933105n ; 0.333333 ; 0.333333 ; 0.333333 ; 0
segment de code bn:00186041n ; 0.333333 ; 0.333333 ; 0.333333 ; 0
garantir bn:00082879v ; 0.333333 ; 0.333333 ; 0.333333 ; 0
consommateur bn:00022095n ; 0.333333 ; 0.333333 ; 0.333333 ; 0
symétrique bn:00103981a ; 0.333333 ; 0.333333 ; 0.333333 ; 0
javabeans bn:00307178n ; 0.333333 ; 0.333333 ; 0.333333 ; 0
couplage bn:00632267n ; 0.333333 ; 0.333333 ; 0.333333 ; 0
cohesion bn:03340155n ; 0.333333 ; 0.333333 ; 0.333333 ; 0
adéquation bn:00001355n ; 0.333333 ; 0.333333 ; 0.333333 ; 0
délicats bn:00101358a ; 0.333333 ; 0.333333 ; 0.333333 ; 0
processus de conception bn:00026535n ; 0.333333 ; 0.333333 ; 0.333333 ; 0
garder bn:00089407v ; 0.333333 ; 0.333333 ; 0.333333 ; 0
impact bn:00046065n ; 0.333333 ; 0.333333 ; 0.333333 ; 0
architecture logicielle bn:03258160n ; 0.333333 ; 0.333333 ; 0.333333 ; 0
minimiser bn:00087204v ; 0.333333 ; 0.333333 ; 0.333333 ; 0
objet métier bn:00756342n ; 0.333333 ; 0.333333 ; 0.333333 ; 0
représentation interne bn:00047140n ; 0.333333 ; 0.333333 ; 0.333333 ; 0
gestion de données bn:03631704n ; 0.333333 ; 0.333333 ; 0.333333 ; 0
applicatives bn:00097373a ; 0.333333 ; 0.333333 ; 0.333333 ; 0
schéma de bn:00035375n ; 0.333333 ; 0.333333 ; 0.333333 ; 0
idéale bn:00104501a ; 0.333333 ; 0.333333 ; 0.333333 ; 0
import bn:00046137n ; 0.333333 ; 0.333333 ; 0.333333 ; 0
view bn:00059169n ; 0.333333 ; 0.333333 ; 0.333333 ; 0
esprit bn:00012681n ; 0.333333 ; 0.333333 ; 0.333333 ; 0
système distribués bn:03732241n ; 0.333333 ; 0.333333 ; 0.333333 ; 0
java ee bn:03173395n ; 0.333333 ; 0.333333 ; 0.333333 ; 0
ejb bn:03171558n ; 0.333333 ; 0.333333 ; 0.333333 ; 0
servlets bn:03188848n ; 0.333333 ; 0.333333 ; 0.333333 ; 0
interrelation bn:00047207n ; 0.333333 ; 0.333333 ; 0.333333 ; 0
plan de test bn:00816633n ; 0.333333 ; 0.333333 ; 0.333333 ; 0
test système bn:03749679n ; 0.333333 ; 0.333333 ; 0.333333 ; 0
cas de test bn:00543577n ; 0.333333 ; 0.333333 ; 0.333333 ; 0
malheureusement bn:00114196r ; 0.333333 ; 0.333333 ; 0.333333 ; 0
régression bn:00066913n ; 0.333333 ; 0.333333 ; 0.333333 ; 0
test de non-régression bn:03101995n ; 0.333333 ; 0.333333 ; 0.333333 ; 0
batterie bn:00009065n ; 0.333333 ; 0.333333 ; 0.333333 ; 0
communauté open source bn:00182430n ; 0.333333 ; 0.333333 ; 0.333333 ; 0
outil bn:00077585n ; 0.333333 ; 0.333333 ; 0.333333 ; 0
test fixture bn:14133437n ; 0.333333 ; 0.333333 ; 0.333333 ; 0
test bn:00094888v ; 0.333333 ; 0.333333 ; 0.333333 ; 0
bean bn:01412280n ; 0.333333 ; 0.333333 ; 0.333333 ; 0
composant bn:00021394n ; 0.333333 ; 0.333333 ; 0.333333 ; 0
assemblé bn:00082845v ; 0.333333 ; 0.333333 ; 0.333333 ; 0
plate-forme java bn:03241725n ; 0.333333 ; 0.333333 ; 0.333333 ; 0
java se bn:03173433n ; 0.333333 ; 0.333333 ; 0.333333 ; 0
convention de nommage bn:01198011n ; 0.333333 ; 0.333333 ; 0.333333 ; 0
environnement de développement bn:00748100n ; 0.333333 ; 0.333333 ; 0.333333 ; 0
personnalisation bn:00895785n ; 0.333333 ; 0.333333 ; 0.333333 ; 0
persistance bn:03432337n ; 0.333333 ; 0.333333 ; 0.333333 ; 0
support de stockage bn:00025315n ; 0.333333 ; 0.333333 ; 0.333333 ; 0
sérialisation bn:00070604n ; 0.333333 ; 0.333333 ; 0.333333 ; 0
canvas bn:02415221n ; 0.333333 ; 0.333333 ; 0.333333 ; 0
théoriques bn:00111806a ; 0.333333 ; 0.333333 ; 0.333333 ; 0
algorithmes bn:00002705n ; 0.333333 ; 0.333333 ; 0.333333 ; 0
fondamentaux bn:00008838n ; 0.333333 ; 0.333333 ; 0.333333 ; 0
structuration bn:14636497n ; 0.333333 ; 0.333333 ; 0.333333 ; 0
interaction bn:00036845n ; 0.333333 ; 0.333333 ; 0.333333 ; 0
unique bn:00112899a ; 0.333333 ; 0.333333 ; 0.333333 ; 0
wikipedia bn:03288118n ; 0.333333 ; 0.333333 ; 0.333333 ; 0
barre de défilement bn:00257291n ; 0.333333 ; 0.333333 ; 0.333333 ; 0
existants bn:00102613a ; 0.333333 ; 0.333333 ; 0.333333 ; 0
an bn:00081857n ; 0.333333 ; 0.333333 ; 0.333333 ; 0
bytecode bn:03791673n ; 0.333333 ; 0.333333 ; 0.333333 ; 0
structure de classe bn:00019550n ; 0.333333 ; 0.333333 ; 0.333333 ; 0
java native interface bn:01619475n ; 0.333333 ; 0.333333 ; 0.333333 ; 0
tutoriel bn:00112194a ; 0.333333 ; 0.333333 ; 0.333333 ; 0
interface de programmation bn:02130401n ; 0.333333 ; 0.333333 ; 0.333333 ; 0
interfaçage bn:04713937n ; 0.333333 ; 0.333333 ; 0.333333 ; 0
programme c bn:00014402n ; 0.333333 ; 0.333333 ; 0.333333 ; 0
wall bn:03172609n ; 0.333333 ; 0.333333 ; 0.333333 ; 0
illustrer bn:00087826v ; 0.333333 ; 0.333333 ; 0.333333 ; 0
procedure bn:16903850n ; 0.333333 ; 0.333333 ; 0.333333 ; 0
descripteur bn:14042302n ; 0.333333 ; 0.333333 ; 0.333333 ; 0
structure de donnée bn:00025330n ; 0.333333 ; 0.333333 ; 0.333333 ; 0
line bn:16701562n ; 0.333333 ; 0.333333 ; 0.333333 ; 0
scanf bn:03106902n ; 0.333333 ; 0.333333 ; 0.333333 ; 0
allocation bn:00002912n ; 0.333333 ; 0.333333 ; 0.333333 ; 0
mémoire dynamique bn:03517836n ; 0.333333 ; 0.333333 ; 0.333333 ; 0
edition bn:00065108n ; 0.333333 ; 0.333333 ; 0.333333 ; 0
java platform, micro edition bn:03173415n ; 0.333333 ; 0.333333 ; 0.333333 ; 0
décembre 2006 bn:03315076n ; 0.333333 ; 0.333333 ; 0.333333 ; 0
produit logiciel bn:00072649n ; 0.333333 ; 0.333333 ; 0.333333 ; 0
java runtime environment bn:15385568n ; 0.333333 ; 0.333333 ; 0.333333 ; 0
runtime bn:00068562n ; 0.333333 ; 0.333333 ; 0.333333 ; 0
java development kit bn:01837373n ; 0.333333 ; 0.333333 ; 0.333333 ; 0
débogueur bn:00025641n ; 0.333333 ; 0.333333 ; 0.333333 ; 0
imprécis bn:00107686a ; 0.333333 ; 0.333333 ; 0.333333 ; 0
kit de développement bn:00899006n ; 0.333333 ; 0.333333 ; 0.333333 ; 0
application mobiles bn:02709719n ; 0.333333 ; 0.333333 ; 0.333333 ; 0
pda bn:00059484n ; 0.333333 ; 0.333333 ; 0.333333 ; 0
java card bn:01342111n ; 0.333333 ; 0.333333 ; 0.333333 ; 0
carte à puce bn:00072293n ; 0.333333 ; 0.333333 ; 0.333333 ; 0
javafx bn:00234554n ; 0.333333 ; 0.333333 ; 0.333333 ; 0
encyclopédie bn:00024746n ; 0.333333 ; 0.333333 ; 0.333333 ; 0
éditeur de texte bn:00076736n ; 0.333333 ; 0.333333 ; 0.333333 ; 0
java 2 bn:04756808n ; 0.333333 ; 0.333333 ; 0.333333 ; 0
plateforme java bn:16564242n ; 0.333333 ; 0.333333 ; 0.333333 ; 0
