X ; C1 ; C12 ; C13 ; C14 ; C16 ; C18 ; C2 ; C4 ; C7 ; C8 ; C9
web design bn:02763125n ; 0 ; 0 ; 0 ; 0.0168067 ; 0 ; 0 ; 0 ; 0 ; 0.0327869 ; 0 ; 0
ajax bn:00850961n ; 0 ; 0 ; 0 ; 0.0168067 ; 0 ; 0.0263158 ; 0 ; 0 ; 0 ; 0 ; 0
standardiser bn:00073927n ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
date bn:17273686n ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
paradigme bn:01164163n ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
extension de fichier bn:00032416n ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
w3c bn:02673666n ; 0 ; 0 ; 0 ; 0.112782 ; 0.135135 ; 0.166667 ; 0 ; 0.153061 ; 0 ; 0 ; 0.118519
sgml bn:00070813n ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
wikicode bn:02697746n ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
bbcode bn:03547972n ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
xhtml bn:01163644n ; 0 ; 0 ; 0 ; 0.0168067 ; 0 ; 0 ; 0.0227273 ; 0 ; 0 ; 0 ; 0
doctype bn:15839327n ; 0 ; 0 ; 0 ; 0.123077 ; 0.127273 ; 0 ; 0 ; 0.132653 ; 0 ; 0.154762 ; 0.103704
dtd bn:15232677n ; 0 ; 0 ; 0 ; 0.112782 ; 0.135135 ; 0.166667 ; 0 ; 0.153061 ; 0 ; 0 ; 0.118519
respect bn:00031654n ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
validateur bn:02748538n ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
html5 bn:03675085n ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
web sémantique bn:02276858n ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
sémantique bn:00070404n ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
informatique bn:00100175a ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
portabilité bn:03720519n ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
mobile bn:00106819a ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
pile bn:02100952n ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
structure arborescente bn:03156222n ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
minimal bn:00106755a ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
paragraphe bn:00060556n ; 0 ; 0 ; 0 ; 0.0168067 ; 0 ; 0 ; 0 ; 0.0238095 ; 0 ; 0 ; 0
abréviation bn:00000239n ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
acronyme bn:00001058n ; 0 ; 0 ; 0 ; 0.0168067 ; 0.0206186 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
courriel bn:00087450v ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
cohérente bn:00099970a ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
tr bn:03561884n ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
spécification bn:00073217n ; 0 ; 0 ; 0 ; 0.0330579 ; 0.040404 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0322581
svg bn:02136503n ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
iso-8859-1 bn:00717125n ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
spéciaux bn:00108295a ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
robots bn:00007371n ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
nouvelles bn:00107274a ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
canvas bn:02415221n ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
links bn:01052609n ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
formulaire bn:14352118n ; 0 ; 0 ; 0 ; 0.0168067 ; 0 ; 0 ; 0 ; 0 ; 0.0327869 ; 0 ; 0
balise html bn:02104867n ; 0 ; 0 ; 0 ; 0.0168067 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0163934
classique bn:00019566n ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
helvetica bn:00043646n ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
letter-spacing bn:00951097n ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
angles bn:00004117n ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
généralité bn:00037670n ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
actuelle bn:00108977a ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
interface bn:00047088n ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
seul bn:00110667a ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
finir bn:00088223v ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
faute de frappe bn:00031482n ; 0 ; 0 ; 0 ; 0.0168067 ; 0 ; 0 ; 0.0227273 ; 0 ; 0 ; 0 ; 0
trim bn:00074703n ; 0 ; 0 ; 0 ; 0.0330579 ; 0 ; 0 ; 0.0444444 ; 0 ; 0 ; 0 ; 0.0322581
unset bn:00176172n ; 0 ; 0 ; 0 ; 0.064 ; 0.0776699 ; 0 ; 0 ; 0.0888889 ; 0 ; 0 ; 0.0625
diff bn:16709776n ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
h2 bn:02803535n ; 0 ; 0 ; 0 ; 0.0168067 ; 0 ; 0 ; 0 ; 0.0238095 ; 0 ; 0 ; 0
papa bn:00024989n ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
nb bn:00056690n ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
mère bn:00034027n ; 0 ; 0 ; 0 ; 0.0168067 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0163934
barre d’adresse bn:15081463n ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
file bn:00065682n ; 0 ; 0 ; 0 ; 0.0330579 ; 0.040404 ; 0 ; 0 ; 0 ; 0.0634921 ; 0 ; 0
radio bn:00065899n ; 0 ; 0 ; 0 ; 0.107692 ; 0 ; 0.134831 ; 0.107843 ; 0.123711 ; 0 ; 0 ; 0.105263
ajouter bn:00082317v ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
blogs bn:00011339n ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
phpmyadmin bn:03382496n ; 0 ; 0 ; 0 ; 0.0168067 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0163934
interrogative bn:00047208n ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
sélective bn:00110293a ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
décompter bn:00086432v ; 0 ; 0 ; 0 ; 0.0168067 ; 0 ; 0 ; 0.0227273 ; 0 ; 0 ; 0 ; 0
order bn:02240223n ; 0 ; 0 ; 0 ; 0.0330579 ; 0.040404 ; 0.0512821 ; 0 ; 0 ; 0 ; 0 ; 0
acronyme récursif bn:03061784n ; 0 ; 0 ; 0 ; 0 ; 0.0104167 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
unix bn:00079165n ; 0 ; 0 ; 0 ; 0 ; 0.0206186 ; 0.0263158 ; 0 ; 0 ; 0 ; 0 ; 0
utilité bn:00079399n ; 0 ; 0 ; 0 ; 0 ; 0.0104167 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
système de fichier bn:00034429n ; 0 ; 0 ; 0 ; 0 ; 0.0104167 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
imap bn:00696730n ; 0 ; 0 ; 0 ; 0 ; 0.0104167 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
localisation bn:03977550n ; 0 ; 0 ; 0 ; 0 ; 0.0104167 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
confusion bn:00021792n ; 0 ; 0 ; 0 ; 0 ; 0.0104167 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
famille bn:00032893n ; 0 ; 0 ; 0 ; 0 ; 0.0104167 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
réel bn:00066395n ; 0 ; 0 ; 0 ; 0 ; 0.0206186 ; 0.0263158 ; 0 ; 0 ; 0 ; 0 ; 0
oeufs bn:00029914n ; 0 ; 0 ; 0 ; 0 ; 0.0104167 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
impossible bn:00104687a ; 0 ; 0 ; 0 ; 0 ; 0.0104167 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
comparaison bn:00021304n ; 0 ; 0 ; 0 ; 0 ; 0.12844 ; 0.133333 ; 0.128713 ; 0 ; 0 ; 0.142857 ; 0.104478
supérieur bn:00111465a ; 0 ; 0 ; 0 ; 0 ; 0.0104167 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
droite bn:00051291n ; 0 ; 0 ; 0 ; 0 ; 0.0206186 ; 0 ; 0 ; 0.0238095 ; 0 ; 0 ; 0
précédence bn:01410322n ; 0 ; 0 ; 0 ; 0 ; 0.0104167 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
initialisation bn:00046781n ; 0 ; 0 ; 0 ; 0 ; 0.0206186 ; 0.0263158 ; 0 ; 0 ; 0 ; 0 ; 0
sizeof bn:03205994n ; 0 ; 0 ; 0 ; 0 ; 0.0206186 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0163934
génération de code bn:01151877n ; 0 ; 0 ; 0 ; 0 ; 0.0104167 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
charset bn:00017756n ; 0 ; 0 ; 0 ; 0 ; 0.040404 ; 0.0512821 ; 0 ; 0.0465116 ; 0 ; 0 ; 0
champ bn:00034274n ; 0 ; 0 ; 0 ; 0 ; 0.0206186 ; 0 ; 0 ; 0 ; 0 ; 0.0285714 ; 0
banane bn:00008268n ; 0 ; 0 ; 0 ; 0 ; 0.0104167 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
5b bn:13842911n ; 0 ; 0 ; 0 ; 0 ; 0.0104167 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
références bn:00063236n ; 0 ; 0 ; 0 ; 0 ; 0.0104167 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
définition de fonction bn:04733431n ; 0 ; 0 ; 0 ; 0 ; 0.0104167 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
arrêt bn:00025510n ; 0 ; 0 ; 0 ; 0 ; 0.0104167 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
stream bn:02122367n ; 0 ; 0 ; 0 ; 0 ; 0.0104167 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
line bn:16701562n ; 0 ; 0 ; 0 ; 0 ; 0.0104167 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
idée bn:00045800n ; 0 ; 0 ; 0 ; 0 ; 0.0104167 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
travers bn:00042404n ; 0 ; 0 ; 0 ; 0 ; 0.0206186 ; 0 ; 0 ; 0 ; 0 ; 0.0285714 ; 0
recette de cuisine bn:03877095n ; 0 ; 0 ; 0 ; 0 ; 0.0104167 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
vivantes bn:00096787a ; 0 ; 0 ; 0 ; 0 ; 0.0104167 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
procédé bn:03245758n ; 0 ; 0 ; 0 ; 0 ; 0.0104167 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
rassembler bn:00082246v ; 0 ; 0 ; 0 ; 0 ; 0.0104167 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
modificateurs bn:00055488n ; 0 ; 0 ; 0 ; 0 ; 0.0104167 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
setters bn:00021412n ; 0 ; 0 ; 0 ; 0 ; 0.0104167 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
nouvelle classe bn:02230821n ; 0 ; 0 ; 0 ; 0 ; 0.0104167 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
mammifère bn:00053079n ; 0 ; 0 ; 0 ; 0 ; 0.0104167 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
choix public bn:14709103n ; 0 ; 0 ; 0 ; 0 ; 0.0104167 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
abstraire bn:00082180v ; 0 ; 0 ; 0 ; 0 ; 0.0206186 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0163934
nouvelle bn:02989482n ; 0 ; 0 ; 0 ; 0 ; 0.0104167 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
disponible bn:00097846a ; 0 ; 0 ; 0 ; 0 ; 0.0206186 ; 0 ; 0 ; 0 ; 0 ; 0.0285714 ; 0
self bn:03432485n ; 0 ; 0 ; 0 ; 0 ; 0.0206186 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0163934
constante bn:14692918n ; 0 ; 0 ; 0 ; 0 ; 0.0104167 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
set bn:04928161n ; 0 ; 0 ; 0 ; 0 ; 0.040404 ; 0 ; 0 ; 0 ; 0 ; 0.0555556 ; 0.0322581
clonage bn:04738539n ; 0 ; 0 ; 0 ; 0 ; 0.0104167 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
spécifique bn:00111001a ; 0 ; 0 ; 0 ; 0 ; 0.0104167 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
microsoft bn:01165400n ; 0 ; 0 ; 0 ; 0 ; 0.0776699 ; 0.097561 ; 0 ; 0.0888889 ; 0 ; 0 ; 0.0625
microsoft sql server bn:00605043n ; 0 ; 0 ; 0 ; 0 ; 0.040404 ; 0.0512821 ; 0 ; 0 ; 0 ; 0 ; 0.0322581
ibm db2 bn:00637255n ; 0 ; 0 ; 0 ; 0 ; 0.0206186 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0163934
exec bn:15669055n ; 0 ; 0 ; 0 ; 0 ; 0.0206186 ; 0.0263158 ; 0 ; 0 ; 0 ; 0 ; 0
rollback bn:00133978n ; 0 ; 0 ; 0 ; 0 ; 0.0206186 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0163934
erreur de syntaxe bn:00075740n ; 0 ; 0 ; 0 ; 0 ; 0.0104167 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
letter bn:00950340n ; 0 ; 0 ; 0 ; 0 ; 0.0104167 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
cry bn:00848703n ; 0 ; 0 ; 0 ; 0 ; 0.0104167 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
type de valeur bn:00253515n ; 0 ; 0 ; 0 ; 0 ; 0.0206186 ; 0 ; 0 ; 0 ; 0 ; 0.0285714 ; 0
root bn:00168023n ; 0 ; 0 ; 0 ; 0 ; 0.040404 ; 0.0512821 ; 0 ; 0 ; 0 ; 0 ; 0.0322581
émulation bn:00030643n ; 0 ; 0 ; 0 ; 0 ; 0.0104167 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
supporter bn:00083226v ; 0 ; 0 ; 0 ; 0 ; 0.0206186 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0163934
attaque par injection bn:00184104n ; 0 ; 0 ; 0 ; 0 ; 0.0104167 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
injection bn:03211312n ; 0 ; 0 ; 0 ; 0 ; 0.0206186 ; 0.0263158 ; 0 ; 0 ; 0 ; 0 ; 0
injection sql bn:03319192n ; 0 ; 0 ; 0 ; 0 ; 0.0104167 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
validation bn:03925844n ; 0 ; 0 ; 0 ; 0 ; 0.0104167 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
serveur fiables bn:15865575n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0133333 ; 0 ; 0 ; 0 ; 0 ; 0
json bn:00802141n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0133333 ; 0 ; 0 ; 0 ; 0 ; 0
histoire bn:00044268n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0133333 ; 0 ; 0 ; 0 ; 0 ; 0
indépendant bn:00036335n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0133333 ; 0 ; 0 ; 0 ; 0 ; 0
wampserver bn:03978910n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0133333 ; 0 ; 0 ; 0 ; 0 ; 0
ecriture bn:00081714n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0512821 ; 0 ; 0.0465116 ; 0 ; 0 ; 0.0322581
premier bn:00034738n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0133333 ; 0 ; 0 ; 0 ; 0 ; 0
attention bn:00007020n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0263158 ; 0.0227273 ; 0 ; 0 ; 0 ; 0
filtrage bn:00259585n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0133333 ; 0 ; 0 ; 0 ; 0 ; 0
supprime bn:00087533v ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0133333 ; 0 ; 0 ; 0 ; 0 ; 0
critère bn:00023853n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0133333 ; 0 ; 0 ; 0 ; 0 ; 0
degre bn:00005380n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0133333 ; 0 ; 0 ; 0 ; 0 ; 0
existence bn:00009676n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0263158 ; 0.0227273 ; 0 ; 0 ; 0 ; 0
location bn:00067131n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0133333 ; 0 ; 0 ; 0 ; 0 ; 0
accès bn:00000759n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0263158 ; 0.0227273 ; 0 ; 0 ; 0 ; 0
faille bn:00012898n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0133333 ; 0 ; 0 ; 0 ; 0 ; 0
courante bn:00107963a ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0133333 ; 0 ; 0 ; 0 ; 0 ; 0
validité bn:01410980n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0133333 ; 0 ; 0 ; 0 ; 0 ; 0
wbmp bn:00172178n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0133333 ; 0 ; 0 ; 0 ; 0 ; 0
tcpdf bn:00870659n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0133333 ; 0 ; 0 ; 0 ; 0 ; 0
chrome bn:00018877n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0133333 ; 0 ; 0 ; 0 ; 0 ; 0
catch bn:00037180n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0133333 ; 0 ; 0 ; 0 ; 0 ; 0
libération bn:00050944n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0133333 ; 0 ; 0 ; 0 ; 0 ; 0
enum bn:02324948n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0133333 ; 0 ; 0 ; 0 ; 0 ; 0
avg bn:00179783n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0133333 ; 0 ; 0 ; 0 ; 0 ; 0
vente bn:00053480n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0133333 ; 0 ; 0 ; 0 ; 0 ; 0
catalogue bn:00016652n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0133333 ; 0 ; 0 ; 0 ; 0 ; 0
dvd bn:00029245n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0133333 ; 0 ; 0 ; 0 ; 0 ; 0
université de rouen bn:00601230n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0114943 ; 0 ; 0 ; 0 ; 0
évolué bn:00084199v ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0114943 ; 0 ; 0 ; 0 ; 0
crée bn:00086008v ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0114943 ; 0 ; 0 ; 0 ; 0
manuel bn:00099315a ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0114943 ; 0 ; 0 ; 0 ; 0
français bn:00103321a ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0114943 ; 0 ; 0 ; 0 ; 0
expr bn:03120209n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0114943 ; 0 ; 0 ; 0 ; 0
spécifique bn:00111003a ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0114943 ; 0 ; 0 ; 0 ; 0
inverse bn:00056301n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0114943 ; 0 ; 0 ; 0 ; 0
trie bn:02479296n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0114943 ; 0 ; 0 ; 0 ; 0
occurence bn:00047732n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0114943 ; 0 ; 0 ; 0 ; 0
rouen bn:03268781n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0114943 ; 0 ; 0 ; 0 ; 0
code postal bn:00063770n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0114943 ; 0 ; 0 ; 0 ; 0
mot de passe bn:00023218n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0227273 ; 0 ; 0 ; 0.0285714 ; 0
rows bn:03611246n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0227273 ; 0 ; 0 ; 0 ; 0.0163934
bouton radio bn:03157702n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0114943 ; 0 ; 0 ; 0 ; 0
multiple bn:00056285n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0227273 ; 0 ; 0 ; 0 ; 0.0163934
touche ctrl bn:00020947n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0114943 ; 0 ; 0 ; 0 ; 0
fin de fichier bn:02781064n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0114943 ; 0 ; 0 ; 0 ; 0
carte d’identité bn:00015915n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0114943 ; 0 ; 0 ; 0 ; 0
mémoire vive bn:00066091n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0114943 ; 0 ; 0 ; 0 ; 0
2.0 bn:00074217n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0114943 ; 0 ; 0 ; 0 ; 0
université antilles guyane bn:00537645n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0120482 ; 0 ; 0 ; 0
noël bn:00018836n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0120482 ; 0 ; 0 ; 0
client http bn:04783345n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0120482 ; 0 ; 0 ; 0
recommandation w3c bn:15800643n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0120482 ; 0 ; 0 ; 0
information bn:00046705n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0120482 ; 0 ; 0 ; 0
êtres bn:00009677n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0120482 ; 0 ; 0 ; 0
structuration bn:14636497n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0238095 ; 0.0327869 ; 0 ; 0
sens bn:00046139n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0238095 ; 0 ; 0.0285714 ; 0
désormais bn:00116384r ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0120482 ; 0 ; 0 ; 0
liste à puces bn:03415182n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0120482 ; 0 ; 0 ; 0
inline bn:01456420n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0120482 ; 0 ; 0 ; 0
uvre bn:00016278n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0120482 ; 0 ; 0 ; 0
disponibilité bn:00000670n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0120482 ; 0 ; 0 ; 0
chose bn:00091115v ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0120482 ; 0 ; 0 ; 0
texte gras bn:00030599n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0120482 ; 0 ; 0 ; 0
rouge bn:00066631n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0238095 ; 0 ; 0 ; 0.0163934
abuser bn:00090815v ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0120482 ; 0 ; 0 ; 0
souris bn:00021487n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0120482 ; 0 ; 0 ; 0
auto bn:00007309n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0120482 ; 0 ; 0 ; 0
