X ; C1 ; C12 ; C13 ; C14 ; C16 ; C18 ; C2 ; C4 ; C7 ; C8 ; C9
papa bn:00024989n ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
nb bn:00056690n ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
mère bn:00034027n ; 0.125 ; 0.125 ; 0.125 ; 0 ; 0.125 ; 0.125 ; 0.125 ; 0.125 ; 0.125 ; 0.125 ; 0
barre d’adresse bn:15081463n ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
file bn:00065682n ; 0.0625 ; 0.0625 ; 0.0625 ; 0 ; 0 ; 0.0625 ; 0.0625 ; 0.0625 ; 0 ; 0.0625 ; 0.0625
radio bn:00065899n ; 0.015625 ; 0.015625 ; 0.015625 ; 0 ; 0.015625 ; 0 ; 0 ; 0 ; 0.015625 ; 0.015625 ; 0
ajouter bn:00082317v ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
blogs bn:00011339n ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
phpmyadmin bn:03382496n ; 0.125 ; 0.125 ; 0.125 ; 0 ; 0.125 ; 0.125 ; 0.125 ; 0.125 ; 0.125 ; 0.125 ; 0
interrogative bn:00047208n ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
sélective bn:00110293a ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
décompter bn:00086432v ; 0.125 ; 0.125 ; 0.125 ; 0 ; 0.125 ; 0.125 ; 0 ; 0.125 ; 0.125 ; 0.125 ; 0.125
order bn:02240223n ; 0.0625 ; 0.0625 ; 0.0625 ; 0 ; 0 ; 0 ; 0.0625 ; 0.0625 ; 0.0625 ; 0.0625 ; 0.0625
mysqli bn:01438356n ; 0.0625 ; 0.0625 ; 0.0625 ; 0 ; 0.0625 ; 0.0625 ; 0.0625 ; 0.0625 ; 0.0625 ; 0 ; 0
acronyme récursif bn:03061784n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
unix bn:00079165n ; 0.125 ; 0.125 ; 0.125 ; 0.125 ; 0 ; 0 ; 0.125 ; 0.125 ; 0.125 ; 0.125 ; 0.125
utilité bn:00079399n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
système de fichier bn:00034429n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
imap bn:00696730n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
localisation bn:03977550n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
head bn:02338897n ; 0.125 ; 0.125 ; 0.125 ; 0.125 ; 0 ; 0.125 ; 0.125 ; 0 ; 0.125 ; 0.125 ; 0.125
confusion bn:00021792n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
famille bn:00032893n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
réel bn:00066395n ; 0.125 ; 0.125 ; 0.125 ; 0.125 ; 0 ; 0 ; 0.125 ; 0.125 ; 0.125 ; 0.125 ; 0.125
oeufs bn:00029914n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
impossible bn:00104687a ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
comparaison bn:00021304n ; 0.015625 ; 0.015625 ; 0.015625 ; 0.015625 ; 0 ; 0 ; 0 ; 0.015625 ; 0.015625 ; 0 ; 0
supérieur bn:00111465a ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
droite bn:00051291n ; 0.125 ; 0.125 ; 0.125 ; 0.125 ; 0 ; 0.125 ; 0.125 ; 0 ; 0.125 ; 0.125 ; 0.125
précédence bn:01410322n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
initialisation bn:00046781n ; 0.125 ; 0.125 ; 0.125 ; 0.125 ; 0 ; 0 ; 0.125 ; 0.125 ; 0.125 ; 0.125 ; 0.125
sizeof bn:03205994n ; 0.125 ; 0.125 ; 0.125 ; 0.125 ; 0 ; 0.125 ; 0.125 ; 0.125 ; 0.125 ; 0.125 ; 0
génération de code bn:01151877n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
charset bn:00017756n ; 0.0625 ; 0.0625 ; 0.0625 ; 0.0625 ; 0 ; 0 ; 0.0625 ; 0 ; 0.0625 ; 0.0625 ; 0.0625
champ bn:00034274n ; 0.125 ; 0.125 ; 0.125 ; 0.125 ; 0 ; 0.125 ; 0.125 ; 0.125 ; 0.125 ; 0 ; 0.125
banane bn:00008268n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
5b bn:13842911n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
références bn:00063236n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
définition de fonction bn:04733431n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
arrêt bn:00025510n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
stream bn:02122367n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
line bn:16701562n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
idée bn:00045800n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
travers bn:00042404n ; 0.125 ; 0.125 ; 0.125 ; 0.125 ; 0 ; 0.125 ; 0.125 ; 0.125 ; 0.125 ; 0 ; 0.125
recette de cuisine bn:03877095n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
vivantes bn:00096787a ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
procédé bn:03245758n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
rassembler bn:00082246v ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
attribut bn:00007068n ; 0.125 ; 0.125 ; 0.125 ; 0.125 ; 0 ; 0.125 ; 0.125 ; 0.125 ; 0.125 ; 0.125 ; 0
modificateurs bn:00055488n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
setters bn:00021412n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
nouvelle classe bn:02230821n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
mammifère bn:00053079n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
choix public bn:14709103n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
abstraire bn:00082180v ; 0.125 ; 0.125 ; 0.125 ; 0.125 ; 0 ; 0.125 ; 0.125 ; 0.125 ; 0.125 ; 0.125 ; 0
valeur bn:00079508n ; 0.125 ; 0.125 ; 0.125 ; 0.125 ; 0 ; 0.125 ; 0.125 ; 0.125 ; 0 ; 0.125 ; 0.125
nouvelle bn:02989482n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
disponible bn:00097846a ; 0.125 ; 0.125 ; 0.125 ; 0.125 ; 0 ; 0.125 ; 0.125 ; 0.125 ; 0.125 ; 0 ; 0.125
self bn:03432485n ; 0.125 ; 0.125 ; 0.125 ; 0.125 ; 0 ; 0.125 ; 0.125 ; 0.125 ; 0.125 ; 0.125 ; 0
constante bn:14692918n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
set bn:04928161n ; 0.0625 ; 0.0625 ; 0.0625 ; 0.0625 ; 0 ; 0.0625 ; 0.0625 ; 0.0625 ; 0.0625 ; 0 ; 0
clonage bn:04738539n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
spécifique bn:00111001a ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
moteur bn:00030850n ; 0.125 ; 0.125 ; 0.125 ; 0.125 ; 0 ; 0.125 ; 0.125 ; 0.125 ; 0.125 ; 0.125 ; 0
microsoft bn:01165400n ; 0.03125 ; 0.03125 ; 0.03125 ; 0.03125 ; 0 ; 0 ; 0.03125 ; 0 ; 0.03125 ; 0.03125 ; 0
microsoft sql server bn:00605043n ; 0.0625 ; 0.0625 ; 0.0625 ; 0.0625 ; 0 ; 0 ; 0.0625 ; 0.0625 ; 0.0625 ; 0.0625 ; 0
ibm db2 bn:00637255n ; 0.125 ; 0.125 ; 0.125 ; 0.125 ; 0 ; 0.125 ; 0.125 ; 0.125 ; 0.125 ; 0.125 ; 0
exec bn:15669055n ; 0.125 ; 0.125 ; 0.125 ; 0.125 ; 0 ; 0 ; 0.125 ; 0.125 ; 0.125 ; 0.125 ; 0.125
rollback bn:00133978n ; 0.125 ; 0.125 ; 0.125 ; 0.125 ; 0 ; 0.125 ; 0.125 ; 0.125 ; 0.125 ; 0.125 ; 0
erreur de syntaxe bn:00075740n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
letter bn:00950340n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
cry bn:00848703n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
type de valeur bn:00253515n ; 0.125 ; 0.125 ; 0.125 ; 0.125 ; 0 ; 0.125 ; 0.125 ; 0.125 ; 0.125 ; 0 ; 0.125
root bn:00168023n ; 0.0625 ; 0.0625 ; 0.0625 ; 0.0625 ; 0 ; 0 ; 0.0625 ; 0.0625 ; 0.0625 ; 0.0625 ; 0
émulation bn:00030643n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
supporter bn:00083226v ; 0.125 ; 0.125 ; 0.125 ; 0.125 ; 0 ; 0.125 ; 0.125 ; 0.125 ; 0.125 ; 0.125 ; 0
attaque par injection bn:00184104n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
injection bn:03211312n ; 0.125 ; 0.125 ; 0.125 ; 0.125 ; 0 ; 0 ; 0.125 ; 0.125 ; 0.125 ; 0.125 ; 0.125
injection sql bn:03319192n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
validation bn:03925844n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
serveur fiables bn:15865575n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
json bn:00802141n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
histoire bn:00044268n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
indépendant bn:00036335n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
wampserver bn:03978910n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
ecriture bn:00081714n ; 0.0625 ; 0.0625 ; 0.0625 ; 0.0625 ; 0.0625 ; 0 ; 0.0625 ; 0 ; 0.0625 ; 0.0625 ; 0
premier bn:00034738n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
attention bn:00007020n ; 0.125 ; 0.125 ; 0.125 ; 0.125 ; 0.125 ; 0 ; 0 ; 0.125 ; 0.125 ; 0.125 ; 0.125
filtrage bn:00259585n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
supprime bn:00087533v ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
critère bn:00023853n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
degre bn:00005380n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
existence bn:00009676n ; 0.125 ; 0.125 ; 0.125 ; 0.125 ; 0.125 ; 0 ; 0 ; 0.125 ; 0.125 ; 0.125 ; 0.125
location bn:00067131n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
accès bn:00000759n ; 0.125 ; 0.125 ; 0.125 ; 0.125 ; 0.125 ; 0 ; 0 ; 0.125 ; 0.125 ; 0.125 ; 0.125
faille bn:00012898n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
courante bn:00107963a ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
validité bn:01410980n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
timestamp bn:03603649n ; 0.0625 ; 0.0625 ; 0.0625 ; 0.0625 ; 0.0625 ; 0 ; 0 ; 0.0625 ; 0 ; 0.0625 ; 0.0625
wbmp bn:00172178n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
tcpdf bn:00870659n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
chrome bn:00018877n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
catch bn:00037180n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
libération bn:00050944n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
enum bn:02324948n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
avg bn:00179783n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
vente bn:00053480n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
catalogue bn:00016652n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
dvd bn:00029245n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25
université de rouen bn:00601230n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25
évolué bn:00084199v ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25
crée bn:00086008v ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25
manuel bn:00099315a ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25
français bn:00103321a ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25
expr bn:03120209n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25
spécifique bn:00111003a ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25
inverse bn:00056301n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25
trie bn:02479296n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25
occurence bn:00047732n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25
rouen bn:03268781n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25
code postal bn:00063770n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25
mot de passe bn:00023218n ; 0.125 ; 0.125 ; 0.125 ; 0.125 ; 0.125 ; 0.125 ; 0 ; 0.125 ; 0.125 ; 0 ; 0.125
rows bn:03611246n ; 0.125 ; 0.125 ; 0.125 ; 0.125 ; 0.125 ; 0.125 ; 0 ; 0.125 ; 0.125 ; 0.125 ; 0
bouton radio bn:03157702n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25
multiple bn:00056285n ; 0.125 ; 0.125 ; 0.125 ; 0.125 ; 0.125 ; 0.125 ; 0 ; 0.125 ; 0.125 ; 0.125 ; 0
touche ctrl bn:00020947n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25
fin de fichier bn:02781064n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25
carte d’identité bn:00015915n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25
mémoire vive bn:00066091n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25
2.0 bn:00074217n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25 ; 0.25
université antilles guyane bn:00537645n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25
noël bn:00018836n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25
client http bn:04783345n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25
recommandation w3c bn:15800643n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25
information bn:00046705n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25
êtres bn:00009677n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25
structuration bn:14636497n ; 0.125 ; 0.125 ; 0.125 ; 0.125 ; 0.125 ; 0.125 ; 0.125 ; 0 ; 0 ; 0.125 ; 0.125
sens bn:00046139n ; 0.125 ; 0.125 ; 0.125 ; 0.125 ; 0.125 ; 0.125 ; 0.125 ; 0 ; 0.125 ; 0 ; 0.125
désormais bn:00116384r ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25
liste à puces bn:03415182n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25
inline bn:01456420n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25
uvre bn:00016278n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25
disponibilité bn:00000670n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25
chose bn:00091115v ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25
texte gras bn:00030599n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25
rouge bn:00066631n ; 0.125 ; 0.125 ; 0.125 ; 0.125 ; 0.125 ; 0.125 ; 0.125 ; 0 ; 0.125 ; 0.125 ; 0
abuser bn:00090815v ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25
souris bn:00021487n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25
auto bn:00007309n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25
allonger bn:00087910v ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25
chevauchements bn:00045993n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25
em bn:00030453n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25
active server pages bn:02246064n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25
connaissance bn:00020452n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25
nécessaire bn:00107182a ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25
transtypage bn:17104905n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25
sensibles bn:00104681a ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25
dictionnaires bn:00026967n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25
table de hachage bn:00587820n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25
hachage bn:00583146n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25
bois bn:00081492n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25
key bn:15770009n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25
info bn:00046698n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25
