X ; C1 ; C2 ; C3 ; C4 ; C5 ; C6 ; C7 ; C8 ; C9
eval bn:03464447n ; 0 ; 0 ; 0 ; 0 ; 0.00793651 ; 0 ; 0 ; 0 ; 0
tableau associatifs bn:03848413n ; 0 ; 0 ; 0 ; 0 ; 0.015748 ; 0 ; 0.0240964 ; 0 ; 0
mardi bn:00078546n ; 0 ; 0 ; 0 ; 0 ; 0.015748 ; 0.0168067 ; 0 ; 0 ; 0
mercredi bn:00054897n ; 0 ; 0 ; 0 ; 0 ; 0.00793651 ; 0 ; 0 ; 0 ; 0
jeudi bn:00076744n ; 0 ; 0 ; 0 ; 0 ; 0.015748 ; 0.0168067 ; 0 ; 0 ; 0
query_string bn:03583474n ; 0 ; 0 ; 0 ; 0 ; 0.00793651 ; 0 ; 0 ; 0 ; 0
externes bn:00102624a ; 0 ; 0 ; 0 ; 0 ; 0.00793651 ; 0 ; 0 ; 0 ; 0
racine bn:00008793n ; 0 ; 0 ; 0 ; 0 ; 0.00793651 ; 0 ; 0 ; 0 ; 0
signaler bn:00071525n ; 0 ; 0 ; 0 ; 0 ; 0.00793651 ; 0 ; 0 ; 0 ; 0
type de retour bn:03354146n ; 0 ; 0 ; 0 ; 0 ; 0.015748 ; 0 ; 0 ; 0 ; 0.015625
etudiant bn:00029806n ; 0 ; 0 ; 0 ; 0 ; 0.015748 ; 0.0168067 ; 0 ; 0 ; 0
setter bn:00021412n ; 0 ; 0 ; 0 ; 0 ; 0.00793651 ; 0 ; 0 ; 0 ; 0
attribut bn:00007068n ; 0 ; 0 ; 0 ; 0 ; 0.015748 ; 0 ; 0 ; 0 ; 0.015625
espace de nommage bn:01468325n ; 0 ; 0 ; 0 ; 0 ; 0.00793651 ; 0 ; 0 ; 0 ; 0
bleu bn:00011477n ; 0 ; 0 ; 0 ; 0 ; 0.00793651 ; 0 ; 0 ; 0 ; 0
set bn:00062714n ; 0 ; 0 ; 0 ; 0 ; 0.00793651 ; 0 ; 0 ; 0 ; 0
diff bn:16709776n ; 0 ; 0 ; 0 ; 0 ; 0.00793651 ; 0 ; 0 ; 0 ; 0
ball bn:03442687n ; 0 ; 0 ; 0 ; 0 ; 0.00793651 ; 0 ; 0 ; 0 ; 0
être bn:00004222n ; 0 ; 0 ; 0 ; 0 ; 0.0310078 ; 0.0330579 ; 0 ; 0.043956 ; 0
interrogation bn:00047208n ; 0 ; 0 ; 0 ; 0 ; 0.00793651 ; 0 ; 0 ; 0 ; 0
jeanne bn:03888564n ; 0 ; 0 ; 0 ; 0 ; 0.00793651 ; 0 ; 0 ; 0 ; 0
durand bn:04919129n ; 0 ; 0 ; 0 ; 0 ; 0.00793651 ; 0 ; 0 ; 0 ; 0
andreas bn:02288585n ; 0 ; 0 ; 0 ; 0 ; 0.00793651 ; 0 ; 0 ; 0 ; 0
dalton bn:00025070n ; 0 ; 0 ; 0 ; 0 ; 0.00793651 ; 0 ; 0 ; 0 ; 0
tr bn:03561884n ; 0 ; 0 ; 0 ; 0 ; 0.00793651 ; 0 ; 0 ; 0 ; 0
clef primaire bn:03542434n ; 0 ; 0 ; 0 ; 0 ; 0.015748 ; 0.0168067 ; 0 ; 0 ; 0
franz kafka bn:00036274n ; 0 ; 0 ; 0 ; 0 ; 0.00793651 ; 0 ; 0 ; 0 ; 0
cotes bn:01852996n ; 0 ; 0 ; 0 ; 0 ; 0.00793651 ; 0 ; 0 ; 0 ; 0
systématiquement bn:00114825r ; 0 ; 0 ; 0 ; 0 ; 0.00793651 ; 0 ; 0 ; 0 ; 0
injections bn:03211312n ; 0 ; 0 ; 0 ; 0 ; 0.00793651 ; 0 ; 0 ; 0 ; 0
injections sql bn:03319192n ; 0 ; 0 ; 0 ; 0 ; 0.00793651 ; 0 ; 0 ; 0 ; 0
essayer bn:00082844v ; 0 ; 0 ; 0 ; 0 ; 0.015748 ; 0.0168067 ; 0 ; 0 ; 0
code malveillant bn:01363738n ; 0 ; 0 ; 0 ; 0 ; 0.00793651 ; 0 ; 0 ; 0 ; 0
faille de sécurité bn:00080285n ; 0 ; 0 ; 0 ; 0 ; 0.00793651 ; 0 ; 0 ; 0 ; 0
html5 bn:03675085n ; 0 ; 0 ; 0 ; 0 ; 0.00793651 ; 0 ; 0 ; 0 ; 0
être valables bn:00082706v ; 0 ; 0 ; 0 ; 0 ; 0.00793651 ; 0 ; 0 ; 0 ; 0
injection de code bn:00184104n ; 0 ; 0 ; 0 ; 0 ; 0.00793651 ; 0 ; 0 ; 0 ; 0
système d’information bn:00025331n ; 0 ; 0 ; 0 ; 0 ; 0.00793651 ; 0 ; 0 ; 0 ; 0
credit bn:00022100n ; 0 ; 0 ; 0 ; 0 ; 0.00793651 ; 0 ; 0 ; 0 ; 0
depot bn:03854733n ; 0 ; 0 ; 0 ; 0 ; 0.015748 ; 0.0168067 ; 0 ; 0 ; 0
commit bn:00085426v ; 0 ; 0 ; 0 ; 0 ; 0.00793651 ; 0 ; 0 ; 0 ; 0
réutilisé bn:00092558v ; 0 ; 0 ; 0 ; 0 ; 0.0310078 ; 0.0330579 ; 0 ; 0 ; 0.0307692
action bn:00001127n ; 0 ; 0 ; 0 ; 0 ; 0.00793651 ; 0 ; 0 ; 0 ; 0
courant bn:00024510n ; 0 ; 0 ; 0 ; 0 ; 0.00793651 ; 0 ; 0 ; 0 ; 0
csrf bn:14277211n ; 0 ; 0 ; 0 ; 0 ; 0.00793651 ; 0 ; 0 ; 0 ; 0
temporaire bn:00105439a ; 0 ; 0 ; 0 ; 0 ; 0.00793651 ; 0 ; 0 ; 0 ; 0
django bn:01551307n ; 0 ; 0 ; 0 ; 0 ; 0.00793651 ; 0 ; 0 ; 0 ; 0
flask bn:14887813n ; 0 ; 0 ; 0 ; 0 ; 0.00793651 ; 0 ; 0 ; 0 ; 0
token bn:00050895n ; 0 ; 0 ; 0 ; 0 ; 0.00793651 ; 0 ; 0 ; 0 ; 0
svg bn:02136503n ; 0 ; 0 ; 0 ; 0 ; 0.00793651 ; 0 ; 0 ; 0 ; 0
mathml bn:03313895n ; 0 ; 0 ; 0 ; 0 ; 0.00793651 ; 0 ; 0 ; 0 ; 0
document object model bn:03762301n ; 0 ; 0 ; 0 ; 0 ; 0.00793651 ; 0 ; 0 ; 0 ; 0
document xml bn:04725671n ; 0 ; 0 ; 0 ; 0 ; 0.00793651 ; 0 ; 0 ; 0 ; 0
bas niveau bn:01163629n ; 0 ; 0 ; 0 ; 0 ; 0.00793651 ; 0 ; 0 ; 0 ; 0
programme tv bn:00076429n ; 0 ; 0 ; 0 ; 0 ; 0.00793651 ; 0 ; 0 ; 0 ; 0
tv bn:00076373n ; 0 ; 0 ; 0 ; 0 ; 0.00793651 ; 0 ; 0 ; 0 ; 0
debut bn:01247692n ; 0 ; 0 ; 0 ; 0 ; 0.00793651 ; 0 ; 0 ; 0 ; 0
smith bn:15137150n ; 0 ; 0 ; 0 ; 0 ; 0.00793651 ; 0 ; 0 ; 0 ; 0
realisateur bn:00027369n ; 0 ; 0 ; 0 ; 0 ; 0.00793651 ; 0 ; 0 ; 0 ; 0
dutchman bn:03862910n ; 0 ; 0 ; 0 ; 0 ; 0.00793651 ; 0 ; 0 ; 0 ; 0
johnny guitar bn:00554585n ; 0 ; 0 ; 0 ; 0 ; 0.00793651 ; 0 ; 0 ; 0 ; 0
guitar bn:00281486n ; 0 ; 0 ; 0 ; 0 ; 0.00793651 ; 0 ; 0 ; 0 ; 0
woman under the influence bn:03640247n ; 0 ; 0 ; 0 ; 0 ; 0.00793651 ; 0 ; 0 ; 0 ; 0
victor/victoria bn:01767778n ; 0 ; 0 ; 0 ; 0 ; 0.00793651 ; 0 ; 0 ; 0 ; 0
simplexml bn:15053361n ; 0 ; 0 ; 0 ; 0 ; 0.00793651 ; 0 ; 0 ; 0 ; 0
the flying dutchman bn:16075739n ; 0 ; 0 ; 0 ; 0 ; 0.00793651 ; 0 ; 0 ; 0 ; 0
jour de fête bn:15946696n ; 0 ; 0 ; 0 ; 0 ; 0.00793651 ; 0 ; 0 ; 0 ; 0
controleur bn:00022289n ; 0 ; 0 ; 0 ; 0 ; 0.00793651 ; 0 ; 0 ; 0 ; 0
composants bn:00021396n ; 0 ; 0 ; 0 ; 0 ; 0.00793651 ; 0 ; 0 ; 0 ; 0
version bn:00047114n ; 0 ; 0 ; 0 ; 0 ; 0.015748 ; 0.0168067 ; 0 ; 0 ; 0
framework web bn:01653710n ; 0 ; 0 ; 0 ; 0 ; 0.00793651 ; 0 ; 0 ; 0 ; 0
cd bn:00016915n ; 0 ; 0 ; 0 ; 0 ; 0.015748 ; 0.0168067 ; 0 ; 0 ; 0
menu bn:00021485n ; 0 ; 0 ; 0 ; 0 ; 0.015748 ; 0.0168067 ; 0 ; 0 ; 0
poisson bn:00062612n ; 0 ; 0 ; 0 ; 0 ; 0.00793651 ; 0 ; 0 ; 0 ; 0
catch bn:00037180n ; 0 ; 0 ; 0 ; 0 ; 0.00793651 ; 0 ; 0 ; 0 ; 0
routage bn:01926016n ; 0 ; 0 ; 0 ; 0 ; 0.00793651 ; 0 ; 0 ; 0 ; 0
familiariser bn:00082274v ; 0 ; 0 ; 0 ; 0 ; 0.00793651 ; 0 ; 0 ; 0 ; 0
micro-noyau bn:15964004n ; 0 ; 0 ; 0 ; 0 ; 0.00793651 ; 0 ; 0 ; 0 ; 0
package bn:01408374n ; 0 ; 0 ; 0 ; 0 ; 0.00793651 ; 0 ; 0 ; 0 ; 0
courantes bn:00107963a ; 0 ; 0 ; 0 ; 0 ; 0.00793651 ; 0 ; 0 ; 0 ; 0
bin bn:00000199n ; 0 ; 0 ; 0 ; 0 ; 0.00793651 ; 0 ; 0 ; 0 ; 0
répertoire de travail bn:00826363n ; 0 ; 0 ; 0 ; 0 ; 0.00793651 ; 0 ; 0 ; 0 ; 0
log bn:00051830n ; 0 ; 0 ; 0 ; 0 ; 0.00793651 ; 0 ; 0 ; 0 ; 0
flex bn:00337264n ; 0 ; 0 ; 0 ; 0 ; 0.00793651 ; 0 ; 0 ; 0 ; 0
test driven development bn:02924470n ; 0 ; 0 ; 0 ; 0 ; 0.00793651 ; 0 ; 0 ; 0 ; 0
avant bn:00035855n ; 0 ; 0 ; 0 ; 0 ; 0.015748 ; 0 ; 0 ; 0 ; 0.015625
méthodologie bn:00054633n ; 0 ; 0 ; 0 ; 0 ; 0.00793651 ; 0 ; 0 ; 0 ; 0
spécification bn:00073217n ; 0 ; 0 ; 0 ; 0 ; 0.015748 ; 0 ; 0 ; 0 ; 0.015625
junit bn:00861107n ; 0 ; 0 ; 0 ; 0 ; 0.00793651 ; 0 ; 0 ; 0 ; 0
phpunit bn:00980999n ; 0 ; 0 ; 0 ; 0 ; 0.00793651 ; 0 ; 0 ; 0 ; 0
sommes bn:00082322v ; 0 ; 0 ; 0 ; 0 ; 0.015748 ; 0 ; 0 ; 0 ; 0.015625
librairie bn:00050969n ; 0 ; 0 ; 0 ; 0 ; 0.0310078 ; 0.0330579 ; 0 ; 0.043956 ; 0
mettre en place bn:00088250v ; 0 ; 0 ; 0 ; 0 ; 0.00793651 ; 0 ; 0 ; 0 ; 0
architecture rest bn:03799604n ; 0 ; 0 ; 0 ; 0 ; 0.00793651 ; 0 ; 0 ; 0 ; 0
transfer bn:03128918n ; 0 ; 0 ; 0 ; 0 ; 0.00793651 ; 0 ; 0 ; 0 ; 0
logique métier bn:00795795n ; 0 ; 0 ; 0 ; 0 ; 0.00793651 ; 0 ; 0 ; 0 ; 0
json bn:00802141n ; 0 ; 0 ; 0 ; 0 ; 0.00793651 ; 0 ; 0 ; 0 ; 0
js bn:15539067n ; 0 ; 0 ; 0 ; 0 ; 0.00793651 ; 0 ; 0 ; 0 ; 0
rich internet application bn:00268208n ; 0 ; 0 ; 0 ; 0 ; 0.00793651 ; 0 ; 0 ; 0 ; 0
patch bn:00060970n ; 0 ; 0 ; 0 ; 0 ; 0.00793651 ; 0 ; 0 ; 0 ; 0
soap bn:02284891n ; 0 ; 0 ; 0 ; 0 ; 0.00793651 ; 0 ; 0 ; 0 ; 0
principe bn:00064428n ; 0 ; 0 ; 0 ; 0 ; 0.00793651 ; 0 ; 0 ; 0 ; 0
roy fielding bn:00949159n ; 0 ; 0 ; 0 ; 0 ; 0.00793651 ; 0 ; 0 ; 0 ; 0
thèse bn:00027718n ; 0 ; 0 ; 0 ; 0 ; 0.00793651 ; 0 ; 0 ; 0 ; 0
séparation bn:00070542n ; 0 ; 0 ; 0 ; 0 ; 0.015748 ; 0.0168067 ; 0 ; 0 ; 0
code serveur bn:16078281n ; 0 ; 0 ; 0 ; 0 ; 0.00793651 ; 0 ; 0 ; 0 ; 0
description bn:04723965n ; 0 ; 0 ; 0 ; 0 ; 0.015748 ; 0.0168067 ; 0 ; 0 ; 0
mémorisation bn:00021038n ; 0 ; 0 ; 0 ; 0 ; 0.00793651 ; 0 ; 0 ; 0 ; 0
contact bn:00085696v ; 0 ; 0 ; 0 ; 0 ; 0.00793651 ; 0 ; 0 ; 0 ; 0
creation bn:03599511n ; 0 ; 0 ; 0 ; 0 ; 0.00793651 ; 0 ; 0 ; 0 ; 0
détails bn:00067417n ; 0 ; 0 ; 0 ; 0 ; 0.015748 ; 0.0168067 ; 0 ; 0 ; 0
avérer bn:00095117v ; 0 ; 0 ; 0 ; 0 ; 0.00793651 ; 0 ; 0 ; 0 ; 0
root bn:00168023n ; 0 ; 0 ; 0 ; 0 ; 0.015748 ; 0 ; 0 ; 0 ; 0.015625
voter bn:00008198n ; 0 ; 0 ; 0 ; 0 ; 0.00793651 ; 0 ; 0 ; 0 ; 0
mobile bn:00017029n ; 0 ; 0 ; 0 ; 0 ; 0.00793651 ; 0 ; 0 ; 0 ; 0
informatique bn:00021494n ; 0 ; 0 ; 0 ; 0 ; 0.015748 ; 0.0168067 ; 0 ; 0 ; 0
initialisation bn:00046781n ; 0 ; 0 ; 0 ; 0 ; 0.00793651 ; 0 ; 0 ; 0 ; 0
gitlab bn:14257471n ; 0 ; 0 ; 0 ; 0 ; 0.00793651 ; 0 ; 0 ; 0 ; 0
bitbucket bn:01444337n ; 0 ; 0 ; 0 ; 0 ; 0.00793651 ; 0 ; 0 ; 0 ; 0
github bn:01101521n ; 0 ; 0 ; 0 ; 0 ; 0.00793651 ; 0 ; 0 ; 0 ; 0
revue bn:00052671n ; 0 ; 0 ; 0 ; 0 ; 0.00793651 ; 0 ; 0 ; 0 ; 0
gestion de version bn:03364124n ; 0 ; 0 ; 0 ; 0 ; 0.00793651 ; 0 ; 0 ; 0 ; 0
professionnelle bn:00109068a ; 0 ; 0 ; 0 ; 0 ; 0.00793651 ; 0 ; 0 ; 0 ; 0
historique bn:00104223a ; 0 ; 0 ; 0 ; 0 ; 0.00793651 ; 0 ; 0 ; 0 ; 0
dominique bn:00021210n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
novembre bn:00058192n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
document bn:00087138v ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
gnu bn:00324017n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
gnu fdl bn:01157394n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
langage intermédiaires bn:00350794n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
faq bn:00033653n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
préliminaire bn:00108949a ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
postgresql bn:01709156n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0168067 ; 0 ; 0 ; 0.015625
pear bn:03735126n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
dbx bn:03185121n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
news bn:03357706n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
manipulation bn:00053225n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
accueil bn:00044514n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
étude de cas bn:02395950n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
évaluation bn:00031973n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
généalogie bn:00033524n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
généralité bn:00037670n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
optimisation bn:01564896n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
fonctionnement bn:00059128n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
remarque bn:00020977n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
traiter de bn:00083202v ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
aborder bn:00084117v ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
universitaires bn:00110169a ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
autonome bn:00097830a ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
logiciel bn:00021497n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
docbook bn:03194644n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
texte source bn:03152229n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
emacs bn:01156253n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
disponible bn:00097848a ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
seul bn:00110667a ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
langage naturels bn:00056990n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
processeur bn:00014395n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
réécrire bn:00092997v ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
portabilité bn:03720519n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
langage compilés bn:00981689n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
intelligible bn:00097389a ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
point de vue bn:00063237n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
auxiliaire bn:00007423n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
mesure bn:00090716v ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
compilé bn:00085470v ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
confidentialité bn:00021748n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
paiement bn:00061119n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
paiement en ligne bn:05011741n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
lisp bn:00051502n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
applets bn:00005083n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
flash bn:01369336n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
problématique bn:00097982a ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
contrôle de sécurité bn:03784539n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
validité bn:01410980n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
être extrait bn:00087897v ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
outil de développement bn:03072994n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
application web bn:02246184n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0330579 ; 0 ; 0.043956 ; 0.0307692
tant bn:00114490r ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
cas particulier bn:02482901n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
générale bn:00103507a ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
quelconques bn:00097433a ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
classiques bn:00019566n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
inférieur bn:00035700n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0168067 ; 0 ; 0 ; 0.015625
table de multiplication bn:03381903n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
factorielles bn:00032673n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
enfant bn:00018346n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
common gateway interface bn:03588331n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
pouvoir bn:00084451v ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0168067 ; 0 ; 0 ; 0.015625
après bn:00114165r ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
clic bn:00019758n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
exclusifs bn:00102512a ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
phrase bn:00070528n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
bébé bn:00007630n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
distance bn:00027749n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
vrai bn:00078452n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
nom de personne bn:03150299n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
permis de chasse bn:00037195n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
capital bn:00015496n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
coûter bn:00083193v ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
groupe bn:00041942n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
incomplète bn:00104851a ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
devinette bn:00012686n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
manipulation bn:00042822n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
string bn:00050078n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
matrice bn:00053849n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
boucle for bn:03237322n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0330579 ; 0 ; 0.043956 ; 0.0307692
couple bn:00012597n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0168067 ; 0.0240964 ; 0 ; 0
hoaxbuster bn:04764839n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
virus bn:00021501n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
e-mail bn:00029345n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
identifier bn:00089575v ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
xxvii bn:00000091n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
pilote bn:00026721n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
fonction de base bn:03294262n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
migration bn:00261245n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
comme bn:00117173r ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0168067 ; 0 ; 0 ; 0.015625
adodb bn:00868267n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
metadata bn:00054548n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
mssql bn:00605043n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0168067 ; 0 ; 0 ; 0.015625
firebird bn:02246711n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0168067 ; 0 ; 0 ; 0.015625
informix bn:03306725n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0168067 ; 0 ; 0 ; 0.015625
odbc bn:14228731n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
clore bn:00087609v ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
explicitement bn:00115285r ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
ansi bn:03507104n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
homogène bn:00104286a ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
adresse mail bn:02312462n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
copier-coller bn:00797466n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
rendre bn:00067105n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
détecter bn:00086708v ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
envier bn:00083351v ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
souhaitable bn:00101237a ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
force brute bn:00149736n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
