X ; C11 ; C15 ; C17 ; C19 ; C3 ; C5 ; C6
length bn:00051955n ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25
extraction bn:04915718n ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25
trim bn:00074703n ; 0.03125 ; 0.03125 ; 0.03125 ; 0 ; 0 ; 0 ; 0
formater bn:00082780v ; 0.125 ; 0.125 ; 0.125 ; 0 ; 0 ; 0.125 ; 0.125
scan bn:04833056n ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25
aurélien bn:03956593n ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25
revue bn:00052671n ; 0.125 ; 0.125 ; 0.125 ; 0 ; 0.125 ; 0 ; 0.125
majuscule bn:00015499n ; 0.0625 ; 0.0625 ; 0.0625 ; 0 ; 0.0625 ; 0 ; 0
strcmp bn:13958358n ; 0.125 ; 0.125 ; 0.125 ; 0 ; 0 ; 0.125 ; 0.125
struct bn:03890907n ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25
chimie bn:00018123n ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25
chimique bn:00099578a ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25
hydrogène bn:00006823n ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25
helium bn:00006849n ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25
tata bn:00007182n ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25
manipulation bn:00053225n ; 0.125 ; 0.125 ; 0.125 ; 0 ; 0.125 ; 0.125 ; 0
sizeof bn:03205994n ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25
inverse bn:00056301n ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25
cle bn:04756252n ; 0.125 ; 0.125 ; 0.125 ; 0 ; 0 ; 0.125 ; 0.125
mélanger bn:00055400n ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25
employe bn:14292888n ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25
général bn:00036772n ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25
static bn:16860016n ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25
affiche bn:00010417n ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25
basique bn:00098086a ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25
xss bn:01750327n ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25
aide en ligne bn:00373932n ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25
nouveau bn:00107269a ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25
env bn:01199166n ; 0.0625 ; 0.0625 ; 0.0625 ; 0 ; 0 ; 0 ; 0.0625
autoriser bn:00087691v ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25
htaccess bn:03356732n ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25
personnaliser bn:00089686v ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25
information confidentielle bn:01876334n ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25
info bn:00046698n ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25
teste bn:00008124n ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25
apple bn:03739345n ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25
laisser passer bn:00088862v ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25
euro bn:00031888n ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25
bon mot bn:03180939n ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25
papier bn:00060464n ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25
crypté bn:00024180n ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25
gris bn:00041510n ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25
organisation bn:00059480n ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25
savoir bn:00085261v ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25
bouillir bn:00083740v ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25
doter bn:00082380v ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25
particulièrement bn:00117094r ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25
ip bn:00046704n ; 0.125 ; 0.125 ; 0.125 ; 0 ; 0 ; 0.125 ; 0.125
fichier par bn:03318531n ; 0.125 ; 0.125 ; 0.125 ; 0 ; 0 ; 0.125 ; 0.125
size bn:03645138n ; 0.0625 ; 0.0625 ; 0.0625 ; 0 ; 0 ; 0 ; 0.0625
fichier temporaire bn:03462927n ; 0.125 ; 0.125 ; 0.125 ; 0 ; 0 ; 0.125 ; 0.125
nombrer bn:00085859v ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25
france bn:00036202n ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25
formulaire bn:14352118n ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25
indexer bn:00089679v ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25
exercice bn:00032045n ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25
jaune bn:00081866n ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25
guides de style bn:00839511n ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25
terminologie bn:00049915n ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25
realisateur bn:00027369n ; 0.125 ; 0.125 ; 0.125 ; 0 ; 0.125 ; 0 ; 0.125
déboguer bn:00086348v ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25
ajouter bn:00082317v ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25
consultation bn:13996156n ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25
artiste bn:00006182n ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25
problématique bn:00097982a ; 0.125 ; 0.125 ; 0.125 ; 0 ; 0.125 ; 0.125 ; 0
design pattern bn:00890994n ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25
routeur bn:00068417n ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25
null bn:15898583n ; 0.0625 ; 0.0625 ; 0.0625 ; 0 ; 0.0625 ; 0 ; 0
innodb bn:01067935n ; 0.125 ; 0.125 ; 0.125 ; 0 ; 0 ; 0.125 ; 0.125
sauvegarde bn:00007838n ; 0.0625 ; 0.0625 ; 0.0625 ; 0 ; 0 ; 0.0625 ; 0
fichier csv bn:03284335n ; 0.125 ; 0.125 ; 0.125 ; 0 ; 0 ; 0.125 ; 0.125
ddl bn:03211403n ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25
contrainte d’intégrité bn:03141748n ; 0.125 ; 0.125 ; 0.125 ; 0 ; 0 ; 0.125 ; 0.125
data source name bn:03804134n ; 0.125 ; 0.125 ; 0.125 ; 0 ; 0.125 ; 0.125 ; 0
générique bn:00103518a ; 0.125 ; 0.125 ; 0.125 ; 0 ; 0 ; 0.125 ; 0.125
libérer bn:00090300v ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25
rollback bn:00133978n ; 0.0625 ; 0.0625 ; 0.0625 ; 0 ; 0 ; 0 ; 0.0625
film bn:00034471n ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25
king vidor bn:03533649n ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25
phase bn:00061898n ; 0.0625 ; 0.0625 ; 0.0625 ; 0 ; 0.0625 ; 0 ; 0
interface graphique bn:00041418n ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25
woody allen bn:00002833n ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25
cinema bn:00019131n ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25
autre bn:03870834n ; 0.125 ; 0.125 ; 0.125 ; 0 ; 0 ; 0.125 ; 0.125
architecture bn:00005442n ; 0.0625 ; 0.0625 ; 0.0625 ; 0 ; 0 ; 0 ; 0.0625
jelix bn:03981896n ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25
zend framework bn:03229476n ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25
véritable bn:00101997a ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25
chef d’orchestre bn:00021678n ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25
échanger bn:00008735n ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25
blog bn:00011339n ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25
singleton bn:03495688n ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25
recréer bn:00092546v ; 0.125 ; 0.125 ; 0.125 ; 0 ; 0.125 ; 0.125 ; 0
sous-repertoire bn:04897656n ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25
front bn:00013389n ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25 ; 0.25
controleur bn:00022289n ; 0.125 ; 0.125 ; 0.125 ; 0 ; 0.125 ; 0 ; 0.125
page bn:00060158n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25
base bn:00008786n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25
précédence bn:01410322n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25
strftime bn:03338250n ; 0.125 ; 0.125 ; 0.125 ; 0.125 ; 0 ; 0 ; 0.125
numériques bn:00107651a ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25
enum bn:02324948n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25
fulltext bn:00508617n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25
sortie standard bn:01496506n ; 0.125 ; 0.125 ; 0.125 ; 0.125 ; 0 ; 0 ; 0.125
comparer bn:00085450v ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25
rectangle bn:00066608n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25
polygones bn:00063423n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25
opérateur bn:16281811n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25
nouveauté bn:00049321n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25
inspirer bn:00084021v ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25
contributeurs bn:04850445n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25
extensible bn:00102618a ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25
cohérente bn:00099970a ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25
mai bn:00053941n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25
banque bn:00008364n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25
publication en ligne bn:01180578n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25
incorporer bn:00089664v ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25
semblant bn:00045960n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25
jscript bn:01995344n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25
portage bn:01430733n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25
plate-forme bn:00062900n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25
répertoire personnel bn:02102310n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25
employer bn:00030616n ; 0.125 ; 0.125 ; 0.125 ; 0.125 ; 0 ; 0 ; 0.125
xhtml bn:01163644n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25
mozilla bn:01297088n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25
galeon bn:00496122n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25
konqueror bn:16498221n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25
bordélique bn:00110762a ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25
souple bn:00102069a ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25
signe égal bn:00031280n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25
dynamique bn:00101917a ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25
puissance de 10 bn:05006238n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25
unicode bn:02529895n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25
lf bn:00050913n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25
val bn:00079476n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25
table de hachage bn:00587820n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25
hachage bn:00583146n ; 0.125 ; 0.125 ; 0.125 ; 0.125 ; 0 ; 0 ; 0.125
pile bn:02100952n ; 0.125 ; 0.125 ; 0.125 ; 0.125 ; 0 ; 0 ; 0.125
volée bn:00035208n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25
casse bn:00083919v ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25
croître bn:00089082v ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25
associativité bn:00533203n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25
division par deux bn:03686939n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25
homologue bn:00023208n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25
couvrir bn:00085916v ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25
conteneur bn:03305154n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25
choix multiples bn:03455699n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25
vin bn:00080022n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25
hiver bn:00081370n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25
siècle bn:00017234n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25
intervalle bn:00047229n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25
semaine 1 bn:04756861n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25
abréviation bn:00000239n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25
littéral bn:00106042a ; 0.125 ; 0.125 ; 0.125 ; 0.125 ; 0 ; 0.125 ; 0
september bn:15649592n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25
semaine 3 bn:04756880n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25
mysql ab bn:03198967n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25
support technique bn:03482340n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25
sqlplus bn:02088255n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25
intuitif bn:00047307n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25
toolkit bn:01526357n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25
qt bn:17288164n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25
macos bn:01415427n ; 0.125 ; 0.125 ; 0.125 ; 0.125 ; 0 ; 0 ; 0.125
quantité variables bn:00079581n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25
medium bn:00054149n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25
tris bn:00072857n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25
champ de bn:15987694n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25
plupart bn:00050555n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25
préférence bn:00061333n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25
expliquer bn:00082235v ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25
plage bn:04717355n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25
mm bn:00055052n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25
fraction bn:00036154n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25
soumettre bn:00094538v ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25
crash bn:00023573n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25
fils bn:00051877n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25
flotter bn:00088327v ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25
simplicité bn:00071689n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25
ouverte bn:00107886a ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25
numéroter bn:00091103v ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25
liste chaînée bn:01056813n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25
activer bn:00082307v ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25
mode texte bn:03459971n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25
ret bn:05006619n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25
fichier binaire bn:00010479n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25
calculer bn:00084373v ; 0.125 ; 0.125 ; 0.125 ; 0.125 ; 0 ; 0.125 ; 0
fermeture bn:16858148n ; 0.0625 ; 0.0625 ; 0.0625 ; 0.0625 ; 0 ; 0 ; 0
relatif bn:00109123a ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25
handle bn:00278322n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25
prochaine bn:00096455a ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25
sous bn:00072872n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25
fifo bn:00034349n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25
pointé bn:00086679v ; 0.125 ; 0.125 ; 0.125 ; 0.125 ; 0 ; 0.125 ; 0
inode bn:03396161n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25
taille de bloc bn:04788419n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25
shell unix bn:02558830n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25
dirname bn:00242975n ; 0.125 ; 0.125 ; 0.125 ; 0.125 ; 0 ; 0 ; 0.125
chown bn:02823726n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25
chgrp bn:00742376n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25
hard link bn:03277499n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25
masque bn:03236329n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25
umask bn:03851470n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25
avatar bn:03801346n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25
pire bn:00113940a ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25
temp bn:00076450n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25
verrouiller bn:00090430v ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25
caractère nul bn:02742063n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25
oreille bn:00029372n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25
quotes bn:00683774n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25
troisième bn:00096000a ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25
colle bn:00001366n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25
invisibles bn:00105385a ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25
expiration bn:00026345n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25
connecté bn:00085628v ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25
recommencer bn:00092914v ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25
retirer bn:00092783v ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25
jpeg bn:00838809n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25
truecolor bn:04000779n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25
largeur bn:00012893n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25
tiff bn:00663058n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25
intel bn:00670400n ; 0.125 ; 0.125 ; 0.125 ; 0.125 ; 0 ; 0 ; 0.125
rvb bn:01953314n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25
blue bn:00765896n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25
ellipse bn:00030406n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25
classe d bn:14503356n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25
héritage multiple bn:01226081n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25
classe a bn:17130264n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25
type b bn:00007599n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25
ramasse-miettes bn:00037292n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25
code objet bn:00058451n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25
directe bn:00101420a ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25
explicite bn:00102589a ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25
via bn:01515703n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25
descripteur de fichiers bn:03441901n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25
o3 bn:01507028n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25
substituer bn:00087802v ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25
classe abstraite bn:03110061n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25
dérivée bn:00026447n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25
implémentant bn:00084595v ; 0.125 ; 0.125 ; 0.125 ; 0.125 ; 0 ; 0.125 ; 0
prototypes bn:03593973n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25
iterator bn:00967687n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25
erreur bn:00031485n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25
ancien système bn:01069561n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25
stream bn:02122367n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25
